ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,2907.79,47.74,12,13,14013.341210946252,4310.056842448645,734,45,5495,2788,2304,100,2,60,11,16.105
Gen_Data_100_2,2706.4,44.44,14,15,16032.734403227278,4138.90046854605,786,96,5362,3273,2725,100,0,60,15,22.728
Gen_Data_100_3,2781.13,45.64,10,10,11061.605748736214,4604.83833307679,555,112,5614,3030,2400,100,1,60,9,19.4
Gen_Data_100_4,2518.51,41.39,13,15,16109.084185780554,4546.726640029079,533,56,5508,3217,3078,100,0,60,15,28.516
Gen_Data_100_5,2697.56,44.32,9,12,13092.288209444241,4542.372153147296,439,66,5430,3204,2670,100,0,60,12,19.113
Gen_Data_100_6,2682.9,44.04,10,17,17949.225856321023,4439.015245373224,699,52,5562,2827,2147,100,1,60,16,14.487
Gen_Data_100_7,2895.15,47.5,13,13,14011.991449082201,4422.073845453928,701,97,5569,2758,2128,100,1,60,12,15.387
Gen_Data_100_8,2838.06,46.6,8,17,18021.749515959855,4719.645481402559,452,26,5597,3224,2666,100,0,60,17,18.911
Gen_Data_100_9,2520.47,41.35,11,9,10133.137012548621,4476.966381735264,616,67,5557,3022,2710,100,0,60,9,24.451
Gen_Data_100_10,2992.13,49.15,13,10,11088.56871885808,4399.106447502839,738,105,5594,2966,2366,100,1,60,9,16.984
