ScenarioName,TotalCost_mean,nTaxi_mean
Gen_Data_100_1,2996.0895735440217,2.0
Gen_Data_100_2,999.9999999999542,0.0
Gen_Data_100_3,1020.0698269698166,0.0
Gen_Data_100_4,1012.8742643411766,0.0
Gen_Data_100_5,1004.4927536232223,0.0
Gen_Data_100_6,1043.3930804648467,0.0
Gen_Data_100_7,1008.5287103719407,0.0
Gen_Data_100_8,1000.8034416563205,0.0
Gen_Data_100_9,1006.1394091448954,0.0
Gen_Data_100_10,1073.168893164059,0.0
