ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_1,2.8699999999999997,0.35666666666666663,1.0,4.0,4160.0,1430.9634204480096,161.0,0.0,1674.0,294.0,294.0,12.0,0.0,8.0,4.0,0.0
Gen_Data_20_2,3.0833333333333335,0.3833333333333333,1.0,4.0,4163.0,1254.4524104545203,387.0,0.0,1723.0,318.0,324.0,12.0,2.0,8.0,2.0,2.778
Gen_Data_20_3,3.033333333333333,0.3833333333333333,1.0,6.0,6140.0,1222.892922019839,55.0,0.0,1348.0,256.0,256.0,12.0,3.0,8.0,3.0,0.0
Gen_Data_20_4,2.9066666666666667,0.36333333333333334,0.0,2.0,2184.5238095238096,1351.2853403736676,166.0,0.0,1610.0,349.0,368.0,12.0,1.0,8.0,1.0,3.333
Gen_Data_20_5,3.2066666666666666,0.4033333333333333,1.0,4.0,4160.0,1552.9524941694733,16.0,0.0,1655.0,415.0,415.0,12.0,1.0,8.0,3.0,0.0
Gen_Data_20_6,3.026666666666667,0.38000000000000006,0.0,5.0,5160.285714285715,1559.3187234547702,17.0,0.0,1651.0,295.0,367.0,12.0,0.0,8.0,5.0,5.556
Gen_Data_20_7,2.3966666666666665,0.3,0.0,4.0,4168.155241935484,1405.1651376470825,423.0,7.0,1910.0,365.0,405.0,12.0,2.0,8.0,2.0,6.666999999999999
Gen_Data_20_8,3.716666666666667,0.4666666666666666,0.0,2.0,2201.074429771909,1455.8548151876473,166.0,0.0,1716.0,440.0,519.0,12.0,2.0,8.0,0.0,5.556
Gen_Data_20_9,2.51,0.3133333333333333,1.0,4.0,4165.087719298245,1541.7535788974667,416.0,0.0,2038.0,315.0,332.0,12.0,2.0,8.0,2.0,4.167
Gen_Data_20_10,2.4599999999999995,0.30666666666666664,0.0,3.0,3180.3760848601737,1521.2747834605473,377.0,0.0,1986.0,354.0,421.0,12.0,2.0,8.0,1.0,8.333
