ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_1,9417.47,20.23,1,139,143048.78320944644,15763.020086402357,5362,577,22955,11528,8830,500,1,200,138,10.621
Gen_Data_500_2,9673.16,20.26,0,159,162938.02673436774,15520.396485163661,5599,660,22872,11383,9230,500,3,200,156,11.953
Gen_Data_500_3,9526.08,20.25,1,135,139050.25809592358,15608.415873263673,5476,461,22935,12105,9448,500,2,200,133,12.876
Gen_Data_500_4,9822.32,20.27,0,144,147868.69348575172,15467.36802966246,5584,342,22850,10936,8298,500,1,200,143,9.035
Gen_Data_500_5,9917.67,20.25,0,136,140124.23847858174,15484.95822790501,5548,610,22885,11162,8785,500,0,200,136,10.948
Gen_Data_500_6,9565.86,20.25,1,153,156844.0882171184,15499.962685619763,5729,474,22987,10669,7938,500,6,200,147,7.673
Gen_Data_500_7,9434.05,20.25,1,133,137164.48515427517,15375.201573592843,5774,821,23032,11626,9654,500,1,200,132,12.15
Gen_Data_500_8,9681.95,20.25,0,151,154901.27093116983,15629.370591993835,5784,451,23190,11276,8699,500,2,200,149,9.299
Gen_Data_500_9,9633.56,20.23,2,153,156887.14032693603,15541.331793402853,5552,635,22858,11515,8962,500,4,200,149,10.444
Gen_Data_500_10,9743.86,20.22,0,148,152072.38849731587,15944.024654174835,5129,658,22854,11981,9894,500,3,200,145,14.179
