BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.7_1,82.80333333333333,0.8266666666666667,0.0,39.0,39624.420634920636,4003.787036746608,1776.0,0.0,6116.0,1468.0,1492.0,0.0,0.0,100.0,39.0,1.7540000000000002
Gen_Data_100_0.7_2,91.61333333333334,0.9166666666666666,1.0,29.0,29710.0,4365.97822848769,1672.0,0.0,6435.0,1613.0,1613.0,0.0,0.0,100.0,29.0,0.0
Gen_Data_100_0.7_3,89.48000000000002,0.8966666666666668,2.0,32.0,32693.3658008658,4068.420670010011,1766.0,0.0,6206.0,1432.0,1476.0,0.0,0.0,100.0,32.0,1.93
Gen_Data_100_0.7_4,92.57666666666667,0.9266666666666667,1.0,28.0,28726.262626262625,4229.256735252263,1852.0,0.0,6472.0,1683.0,1713.0,0.0,0.0,100.0,28.0,2.807
Gen_Data_100_0.7_5,84.18,0.8433333333333333,2.0,26.0,26769.898550724636,4223.75299002709,1711.0,0.0,6338.0,1378.0,1440.0,0.0,0.0,100.0,26.0,1.535
Gen_Data_100_0.7_6,90.00666666666666,0.9033333333333333,3.0,33.0,33712.89532287772,4548.618158249975,1608.0,0.0,6523.0,1546.0,1678.0,0.0,0.0,100.0,33.0,3.246
Gen_Data_100_0.7_7,82.63666666666667,0.8266666666666667,2.0,24.0,24798.51428571429,4063.928268556095,1764.0,0.0,6248.0,1436.0,1518.0,0.0,0.0,100.0,24.0,3.8220000000000005
Gen_Data_100_0.7_8,85.89666666666666,0.8566666666666668,0.0,30.0,30704.150943396224,4189.565515855791,1822.0,0.0,6392.0,1426.0,1448.0,0.0,0.0,100.0,30.0,1.316
Gen_Data_100_0.7_9,91.23,0.9133333333333334,0.0,24.0,24793.8,4620.300570321882,1378.0,0.0,6423.0,1549.0,1605.0,0.0,0.0,100.0,24.0,1.93
Gen_Data_100_0.7_10,88.49666666666667,0.8833333333333333,0.0,29.0,29722.00613578765,4440.953882728259,1642.0,0.0,6477.0,1351.0,1401.0,0.0,0.0,100.0,29.0,1.93
