BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean,ExcessRideTimePrServicedRequest_mean,TotalEmptyRelocationTime_mean,TotalNumberOfRequestsOverlapIdleVehicle_mean,TotalDriveTimeToNearestIdleVehicle_mean
Gen_Data_500_0.7_1,1202.0220000000002,0.0,0.0,2.8,8284.70863833302,23960.486343405326,928.6,88.0,27418.6,10614.2,12798.0,0.0,2.8,500.0,0.0,11.707600000000001,4.3676,1300.0,0.0,0.0
Gen_Data_500_0.7_2,1201.736,0.0,0.0,5.0,10454.316932285696,24152.58889771783,1051.4,130.8,27708.0,11092.2,13300.2,0.0,5.0,500.0,0.0,13.010399999999999,4.4159999999999995,1393.2,0.0,0.0
Gen_Data_500_0.7_3,1201.566,0.0,0.0,1.6,7042.891035404549,23427.31823382358,1058.8,85.6,27015.2,10343.4,12209.8,0.0,1.6,500.0,0.0,11.4048,3.7327999999999997,1789.0,0.0,0.0
Gen_Data_500_0.7_4,1202.002,0.0,0.0,3.2,8556.75279095252,24117.240586081643,999.2,86.4,27641.0,10591.6,12367.6,0.0,3.2,500.0,0.0,9.7508,3.5520000000000005,1420.4,0.0,0.0
Gen_Data_500_0.7_5,1201.986,0.0,0.0,0.0,5355.820359130839,23743.68393371658,1050.4,89.4,27330.0,10404.0,11841.2,0.0,0.0,500.0,0.0,9.354800000000001,2.8744,1648.8,0.0,0.0
Gen_Data_500_0.7_6,1201.806,0.0,0.0,0.0,5406.8760542720065,23660.181762371656,888.2,91.8,27085.8,10670.0,12463.2,0.0,0.0,500.0,0.0,11.821200000000001,3.5864,1268.6,0.0,0.0
Gen_Data_500_0.7_7,1201.4460000000001,0.0,0.0,1.2,6625.919527258372,23493.656125005225,955.4,91.8,26973.0,10910.6,12767.6,0.0,1.2,500.0,0.0,10.984399999999999,3.714,1446.4,0.0,0.0
Gen_Data_500_0.7_8,1201.75,0.0,0.0,3.4,8926.930816775963,24023.134145047265,850.0,130.6,27389.8,11156.4,13586.6,0.0,3.4,500.0,0.0,12.4142,4.8604,1445.4,0.0,0.0
Gen_Data_500_0.7_9,1201.4119999999998,0.0,0.0,3.6,9075.316563627664,23749.007143729053,1089.8,113.0,27357.0,10639.6,12780.4,0.0,3.6,500.0,0.0,12.153400000000001,4.2816,1505.6,0.0,0.0
Gen_Data_500_0.7_10,1201.732,0.0,0.0,1.6,7004.269572509989,23846.155705112593,934.8,70.8,27317.4,10768.6,12502.0,0.0,1.6,500.0,0.0,11.290600000000001,3.4668,1470.2,0.0,0.0
