ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_1,848.9400000000002,20.034,10.0,3.8,4791.471763655425,4880.793007690243,478.6,4.0,5850.2,2054.2,2164.0,60.0,0.0,40.0,3.8,2.1149999999999998
Gen_Data_100_2,854.9879999999999,20.032,12.2,0.6,1651.4845894706941,4766.42181446953,278.4,7.0,5551.6,1992.0,2229.8,60.0,0.0,40.0,0.6,6.9636
Gen_Data_100_3,849.7520000000001,20.036,10.2,3.4,4397.6399064290135,4950.041280127813,569.4,0.8,6010.8,2082.2,2228.2,60.0,0.0,40.0,3.4,4.5716
Gen_Data_100_4,848.6880000000001,20.032,11.2,5.6,6605.309669578518,4913.6985554813655,324.2,8.6,5714.6,1928.4,2195.0,60.0,0.0,40.0,5.6,8.076600000000001
Gen_Data_100_5,853.4159999999999,20.034,10.6,2.2,3230.501710877338,5027.08454954492,421.0,0.0,5946.6,2166.2,2407.8,60.0,0.0,40.0,2.2,7.8536
Gen_Data_100_6,853.5560000000002,20.04,14.6,2.0,3051.2616965893276,4858.256728756451,369.0,9.0,5726.4,2175.8,2463.2,60.0,0.0,40.0,2.0,8.978
Gen_Data_100_7,847.8340000000001,20.038,11.2,6.0,7048.678420254464,4670.232285036928,478.0,15.2,5624.8,2064.0,2532.0,60.0,0.0,40.0,6.0,11.742
Gen_Data_100_8,849.106,20.03,10.6,3.0,4004.446398475497,4651.112935749208,542.8,10.0,5687.8,1866.0,2016.4,60.0,0.0,40.0,3.0,4.2596
Gen_Data_100_9,845.808,20.032,10.2,4.0,5032.493371332754,5024.016667461056,206.0,7.2,5719.4,2219.0,2564.6,60.0,0.0,40.0,4.0,8.7244
Gen_Data_100_10,852.3639999999999,20.034,11.4,1.0,2028.416984959508,5057.597812636355,412.2,11.0,5974.6,1879.0,2051.6,60.0,0.0,40.0,1.0,5.0586
