BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.7_1,11.163333333333334,1.3966666666666665,1.0,5.0,5169.2005116725295,1257.0532662885614,441.0,0.0,1780.0,392.0,496.0,12.0,1.0,8.0,4.0,6.666999999999999
Gen_Data_20_0.7_2,6.673333333333333,0.8333333333333334,0.0,3.0,3170.0,1310.4299129975232,272.0,0.0,1676.0,251.0,251.0,12.0,1.0,8.0,2.0,0.0
Gen_Data_20_0.7_3,19.436666666666667,2.4299999999999997,2.0,0.0,219.5121951219512,1365.9115745028378,323.3333333333333,0.0,1793.3333333333333,467.0,547.0,12.0,0.0,8.0,0.0,5.026666666666666
Gen_Data_20_0.7_4,5.859999999999999,0.7333333333333334,0.0,2.0,2190.8695652173915,1621.9094061615658,121.0,0.0,1842.0,502.0,552.0,12.0,1.0,8.0,1.0,4.167
Gen_Data_20_0.7_5,12.76,1.5933333333333335,2.3333333333333335,2.0,2188.3050847457625,1553.4467882407,215.0,0.0,1862.0,420.0,469.0,12.0,0.0,8.0,2.0,2.778
Gen_Data_20_0.7_6,10.973333333333334,1.37,2.0,3.0,3170.0,1446.390318487625,267.0,0.0,1807.0,370.0,370.0,12.0,0.0,8.0,3.0,0.0
Gen_Data_20_0.7_7,15.443333333333335,1.9299999999999997,1.3333333333333333,0.0,212.46320346320348,1567.6788248563582,293.0,0.0,1971.0,502.0,553.0,12.0,0.0,8.0,0.0,5.556
Gen_Data_20_0.7_8,7.25,0.9066666666666667,0.0,3.0,3175.7971014492755,1441.4996913809875,467.0,0.0,2002.0,415.0,455.0,12.0,1.0,8.0,2.0,3.333
Gen_Data_20_0.7_9,11.956666666666665,1.4933333333333332,0.0,5.0,5150.0,1481.3337321900551,329.0,0.0,1895.0,370.0,370.0,12.0,1.0,8.0,4.0,0.0
Gen_Data_20_0.7_10,12.453333333333333,1.5566666666666666,2.0,2.0,2205.98814229249,1225.8709218474476,221.0,0.0,1541.0,391.0,536.0,12.0,0.0,8.0,2.0,6.666999999999999
