BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.7_1,9.606666666666667,1.2033333333333334,1.0,5.0,5169.2005116725295,1093.5425864200045,606.0,0.0,1780.0,392.0,496.0,12.0,1.0,8.0,4.0,6.666999999999999
Gen_Data_20_0.7_2,6.623333333333334,0.8300000000000001,0.0,3.0,3170.0,1122.732692176972,462.0,0.0,1676.0,251.0,251.0,12.0,1.0,8.0,2.0,0.0
Gen_Data_20_0.7_3,19.01,2.3766666666666665,2.0,0.0,219.5121951219512,1209.7247651701443,461.3333333333333,0.0,1774.6666666666667,467.0,547.0,12.0,0.0,8.0,0.0,5.291333333333333
Gen_Data_20_0.7_4,5.15,0.6433333333333334,1.0,2.0,2190.8695652173915,1613.7371632443762,131.0,0.0,1841.0,502.0,552.0,12.0,1.0,8.0,1.0,4.167
Gen_Data_20_0.7_5,14.35,1.7966666666666666,1.0,2.0,2188.3050847457625,1449.4948249693473,311.0,0.0,1855.0,420.0,469.0,12.0,0.0,8.0,2.0,2.778
Gen_Data_20_0.7_6,9.223333333333334,1.1566666666666665,1.0,3.0,3170.0,1196.6251565446344,520.0,0.0,1809.0,370.0,370.0,12.0,0.0,8.0,3.0,0.0
Gen_Data_20_0.7_7,15.176666666666668,1.8966666666666665,1.0,0.0,212.46320346320348,1417.1583486151114,464.0,0.0,1990.0,502.0,553.0,12.0,0.0,8.0,0.0,5.556
Gen_Data_20_0.7_8,7.303333333333334,0.9166666666666666,0.0,3.0,3175.7971014492755,1314.3678360847362,593.0,0.0,1998.0,415.0,455.0,12.0,1.0,8.0,2.0,3.333
Gen_Data_20_0.7_9,14.200000000000001,1.7733333333333334,0.0,5.0,5150.0,1299.9994326126894,516.0,0.0,1896.0,370.0,370.0,12.0,1.0,8.0,4.0,0.0
Gen_Data_20_0.7_10,11.699999999999998,1.46,1.6666666666666667,2.0,2202.123407992973,1204.2828640138052,277.6666666666667,0.0,1577.6666666666667,400.3333333333333,528.6666666666666,12.0,0.0,8.0,2.0,5.555666666666667
