BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.7_1,12.033333333333333,0.0,0.0,4.0,4203.618291205043,1006.1700461837314,0.0,0.0,1090.0,550.0,707.0,12.0,4.0,8.0,0.0,16.296
Gen_Data_20_0.7_2,11.74,0.0,0.0,2.0,2196.212121212123,1032.9880974595294,35.0,0.0,1163.0,368.0,413.0,12.0,2.0,8.0,0.0,7.143
Gen_Data_20_0.7_3,11.863333333333332,0.0,0.0,0.0,218.02354920101152,1197.2202591061628,53.0,0.0,1351.0,467.0,545.0,12.0,0.0,8.0,0.0,7.5
Gen_Data_20_0.7_4,10.6,0.0,0.0,1.0,1218.1159420289819,1556.1978620242178,108.0,0.0,1763.0,610.0,753.0,12.0,1.0,8.0,0.0,14.167
Gen_Data_20_0.7_5,9.536666666666667,0.0,0.0,0.0,210.45454545454731,1596.4243674436548,0.0,0.0,1694.0,485.0,531.0,12.0,0.0,8.0,0.0,4.762
Gen_Data_20_0.7_6,11.396666666666668,0.0,0.0,1.0,1210.7279926896153,1281.1867227598632,0.0,0.0,1379.0,511.0,615.0,12.0,1.0,8.0,0.0,6.25
Gen_Data_20_0.7_7,10.473333333333334,0.0,0.0,0.0,200.00000000000182,1370.630145146132,37.0,0.0,1513.0,502.0,502.0,12.0,0.0,8.0,0.0,0.0
Gen_Data_20_0.7_8,12.219999999999999,0.0,0.0,3.0,3174.4927536231735,1173.9851637005547,115.0,0.0,1376.0,533.0,428.0,12.0,3.0,8.0,0.0,3.333
Gen_Data_20_0.7_9,11.076666666666666,0.0,0.0,4.0,4159.999999999996,1245.2473793644056,0.0,0.0,1327.0,495.0,374.0,12.0,4.0,8.0,0.0,0.0
Gen_Data_20_0.7_10,12.79,0.0,0.0,1.0,1196.9518716577531,1170.9601752657554,146.0,0.0,1416.0,460.0,473.0,12.0,1.0,8.0,0.0,3.333
