ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,7901.392,20.119999999999997,17.2,1.2,6248.753172333425,25626.161735445316,2383.8,6.2,30550.6,10624.0,10928.4,300.0,0.0,200.0,1.2,2.4386
Gen_Data_500_2,8048.366000000002,20.122,17.8,2.8,7871.37342393561,25865.76375853775,2143.4,20.6,30547.6,11236.0,11684.6,300.0,0.0,200.0,2.8,3.1992
Gen_Data_500_3,8329.606000000002,20.122,20.4,5.6,10632.306826001359,25663.98326020409,3095.4,13.4,31280.4,10883.8,11306.2,300.0,0.0,200.0,5.6,3.1802
Gen_Data_500_4,8066.584,20.131999999999998,22.0,1.8,6914.296575496946,25435.364711970797,2877.0,35.4,30848.6,10830.2,11442.4,300.0,0.0,200.0,1.8,4.1042000000000005
Gen_Data_500_5,8026.717999999999,20.119999999999997,15.6,0.8,5851.3131819356395,25611.472939080813,1782.8,10.2,29929.0,10604.6,10882.4,300.0,0.0,200.0,0.8,1.8068000000000002
Gen_Data_500_6,8111.348000000001,20.122000000000003,17.2,7.4,12449.552503240819,25918.429659535737,3123.0,31.6,31554.0,10190.2,10766.4,300.0,1.0,200.0,6.4,3.7056000000000004
Gen_Data_500_7,7730.686,20.116000000000003,19.4,1.2,6238.649613199594,25666.539093247953,3286.2,6.4,31494.4,10693.4,10912.0,300.0,0.0,200.0,1.2,1.8244
Gen_Data_500_8,8156.306,20.128,13.0,1.4,6457.1901464678795,25416.505607304774,3542.6,23.4,31498.8,10697.2,11051.0,300.0,0.0,200.0,1.4,2.6904
Gen_Data_500_9,8336.892,20.119999999999997,18.2,3.0,8072.720222886953,25881.239794211742,2366.2,14.4,30770.2,10388.6,10817.8,300.0,0.0,200.0,3.0,3.0042
Gen_Data_500_10,8069.967999999999,20.12,13.0,0.0,5065.96474533987,25922.14169678106,2194.0,38.0,30661.0,11291.0,11590.0,300.0,0.0,200.0,0.0,2.5886
