ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run5,3354.33,6.71,20,54,58688.05623508436,21467.976987395698,4613,0,28443,9278,9848,0,0,500,54,4.224,1.14,5366,498,8070
Gen_Data_500_0.7_2_Run5,3482.49,6.96,18,60,64681.16986352491,22424.674946469902,5674,4,30432,9855,10790,0,0,500,60,6.786,1.87,5157,496,8329
Gen_Data_500_0.7_3_Run5,3327.09,6.65,24,53,57619.947315500845,22211.92836675642,5593,30,30160,9151,9596,0,0,500,53,2.997,0.89,5410,489,8606
Gen_Data_500_0.7_4_Run5,3360.99,6.72,19,50,54632.710571228585,21795.04058152093,6544,0,30736,9538,9933,0,0,500,50,3.387,0.79,5079,499,7278
Gen_Data_500_0.7_5_Run5,3416.18,6.83,16,47,51662.56264064195,21361.294416044882,5865,45,29616,9390,9822,0,0,500,47,3.207,0.864,5040,489,7706
Gen_Data_500_0.7_6_Run5,3483.22,6.97,23,57,61611.74342429053,21760.706128410653,5345,4,29446,9259,9853,0,0,500,57,4.008,1.188,4597,492,8396
Gen_Data_500_0.7_7_Run5,3474.73,6.95,19,60,64542.78466108539,21710.354873432625,6277,2,30319,9459,9932,0,0,500,60,2.85,0.946,4849,498,8373
Gen_Data_500_0.7_8_Run5,3487.17,6.97,22,62,66517.20829869107,21829.058289485474,5515,29,29660,9674,10081,0,0,500,62,2.602,0.814,5007,499,8282
Gen_Data_500_0.7_9_Run5,3648.31,7.3,20,78,82357.9703052548,21212.11259811744,5634,18,29080,8873,9306,0,0,500,78,2.277,0.866,4943,500,8609
Gen_Data_500_0.7_10_Run5,3416.25,6.83,23,43,47794.630688955454,21937.2305447071,5449,28,29809,9718,10442,0,0,500,43,4.834,1.448,5141,492,8771
