ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_1,8.246,0.942,1.0,4.0,4173.964474678761,1407.8816414264402,170.0,0.0,1659.0,338.0,408.0,12.0,2.0,8.0,2.0,11.111
Gen_Data_20_2,8.44,1.006,0.0,3.0,3185.909090909091,1625.5360618968614,264.0,0.0,1977.0,256.0,326.0,12.0,3.0,8.0,0.0,3.3329999999999997
Gen_Data_20_3,14.030000000000001,1.674,1.0,2.0,2180.0,1425.1585425254066,340.0,0.0,1863.0,317.0,317.0,12.0,1.0,8.0,1.0,0.0
Gen_Data_20_4,13.98,1.6619999999999997,0.0,3.0,3172.9310344827586,1402.3635619367524,375.0,0.0,1865.0,326.0,343.0,12.0,1.0,8.0,2.0,5.556
Gen_Data_20_5,12.207999999999998,1.434,0.0,2.0,2200.3233082706765,1349.169167215258,489.0,0.0,1930.0,304.0,437.0,12.0,0.0,8.0,2.0,8.333
Gen_Data_20_6,12.246,1.44,1.0,2.0,2180.0,1349.0027132854218,6.0,0.0,1807.0,392.0,392.0,12.0,0.0,8.0,2.0,0.0
Gen_Data_20_7,10.202000000000002,1.1960000000000002,1.0,4.0,4165.714285714285,1313.795260237573,241.0,0.0,1637.0,255.0,279.0,12.0,1.0,8.0,3.0,4.167
Gen_Data_20_8,10.782,1.2540000000000002,0.0,3.0,3183.968253968254,1403.465819041619,99.0,0.0,1590.0,404.0,493.0,12.0,0.0,8.0,3.0,6.944
Gen_Data_20_9,15.187999999999999,1.8119999999999998,1.0,2.0,2186.5454545454545,1502.6015017974994,178.0,0.0,1772.0,283.0,319.0,12.0,1.0,8.0,1.0,3.3329999999999997
Gen_Data_20_10,9.988000000000001,1.1700000000000002,1.0,2.0,2237.1641711229945,1475.5711255412266,138.0,0.0,1707.0,453.0,685.0,12.0,0.0,8.0,2.0,20.833
