ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run5,972.41,9.72,4,46,46569.467787114845,3096.3848038325,3453,0,6840,1271,1325,0,0,100,46,2.368,0.54,1689,90,2317
Gen_Data_100_0.7_2_Run5,879.12,8.79,3,41,41614.903846153844,3353.186204623332,3172,0,6840,1258,1327,0,0,100,41,2.632,0.69,1938,96,2602
Gen_Data_100_0.7_3_Run5,925.78,9.26,3,43,43607.64728995969,3036.428375854919,3496,0,6840,1142,1271,0,0,100,43,4.035,1.29,1788,88,2236
Gen_Data_100_0.7_4_Run5,941.14,9.41,1,44,44611.483004122136,3154.3711663896424,3389,0,6840,1291,1493,0,0,100,44,6.241,2.02,1720,96,2656
Gen_Data_100_0.7_5_Run5,942.07,9.42,0,44,44580.22487316605,2938.050408714192,3602,0,6840,1116,1166,0,0,100,44,4.035,0.5,1773,99,2596
Gen_Data_100_0.7_6_Run5,914.49,9.14,3,43,43622.35065345415,3676.6196136987683,2856,32,6840,1413,1540,0,0,100,43,3.684,1.27,2189,98,2555
Gen_Data_100_0.7_7_Run5,871.35,8.71,3,40,40623.52463768116,2891.9482013609545,3624,0,6840,1004,1044,0,0,100,40,2.368,0.4,1755,100,2317
Gen_Data_100_0.7_8_Run5,903.26,9.03,1,42,42595.28301886792,3127.197003745371,3404,0,6840,1069,1110,0,0,100,42,2.381,0.41,1977,100,2468
Gen_Data_100_0.7_9_Run5,843.96,8.44,2,39,39661.102428450155,3268.239826007915,3248,0,6840,1247,1387,0,0,100,39,4.449,1.4,1888,92,1930
Gen_Data_100_0.7_10_Run5,907.11,9.07,0,42,42597.878787878784,2874.0084682691013,3660,0,6840,1080,1111,0,0,100,42,2.193,0.31,1716,100,2549
