ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run5,1119.83,10.57,1,49,49526.19047619047,2642.6797450784447,3936,0,6840,1202,1236,0,0,100,49,1.053,0.34,714,100,2601
Gen_Data_100_0.7_2_Run5,857.02,8.06,1,35,35668.75,2889.9713649683767,3614,0,6840,1283,1328,0,0,100,35,1.316,0.45,846,99,2263
Gen_Data_100_0.7_3_Run5,917.59,8.65,1,38,38652.73500925794,2841.377613952604,3686,0,6840,1218,1319,0,0,100,38,3.158,1.01,850,99,2263
Gen_Data_100_0.7_4_Run5,986.34,9.31,0,42,42602.1492595022,2864.2784719820756,3680,0,6840,1297,1368,0,0,100,42,5.138,0.71,743,98,2542
Gen_Data_100_0.7_5_Run5,873.78,8.2,1,36,36655.38461538462,2800.746928981548,3714,0,6840,1183,1203,0,0,100,36,0.752,0.2,943,100,2015
Gen_Data_100_0.7_6_Run5,943.2,8.89,1,40,40637.289571126814,3197.2848136349858,3334,0,6840,1382,1519,0,0,100,40,5.439,1.37,761,100,2446
Gen_Data_100_0.7_7_Run5,834.89,7.87,3,34,34662.8,2604.0255190365115,3889,0,6840,1151,1158,0,0,100,34,1.053,0.07,820,100,2130
Gen_Data_100_0.7_8_Run5,932.18,8.81,2,39,39630.9098949696,2977.2493928202107,3547,0,6840,1271,1346,0,0,100,39,2.857,0.75,840,100,2417
Gen_Data_100_0.7_9_Run5,928.78,8.76,3,39,39672.63568868407,2849.3569107456547,3675,0,6840,1245,1420,0,0,100,39,3.434,1.75,793,95,2004
Gen_Data_100_0.7_10_Run5,874.94,8.21,2,36,36689.83160536942,2928.4277112710265,3588,0,6840,1292,1409,0,0,100,36,4.474,1.17,767,97,2269
