ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,9463.2643441701,4
Gen_Data_500_2,17499.203251258412,12
Gen_Data_500_3,19450.946942831535,14
Gen_Data_500_4,12590.82607187323,7
Gen_Data_500_5,8375.080538220202,3
Gen_Data_500_6,21333.86274144193,16
Gen_Data_500_7,10495.777484032831,5
Gen_Data_500_8,10608.464644983947,5
Gen_Data_500_9,13482.830644500751,8
Gen_Data_500_10,8583.49603173738,3
