ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run5,1202.25,0.0,0,5,10385.174621011662,19877.56736740332,107,33,22479,10521,12350,300,5,200,0,15.282,3.658,227,0,0
Gen_Data_500_0.5_2_Run5,1202.26,0.0,0,10,15662.875510734772,19686.39848326514,185,6,22360,10991,14178,300,10,200,0,20.78,6.374,308,0,0
Gen_Data_500_0.5_3_Run5,1202.19,0.0,0,13,18443.887995304318,19690.59901080405,161,9,22314,10747,13159,300,13,200,0,16.381,4.824,288,0,0
Gen_Data_500_0.5_4_Run5,1203.6,0.0,0,3,8590.534539847486,19677.04255176332,69,6,22259,10763,13414,300,3,200,0,16.944,5.302,213,0,0
Gen_Data_500_0.5_5_Run5,1202.1,0.0,0,0,5461.955029066522,19559.315197116626,141,4,22222,10628,12390,300,0,200,0,12.53,3.524,193,0,0
Gen_Data_500_0.5_6_Run5,1202.1,0.0,0,14,19340.84097879476,19698.76736381532,132,20,22291,9867,11883,300,14,200,0,13.568,4.032,179,0,0
Gen_Data_500_0.5_7_Run5,1202.58,0.0,0,5,10509.431777470723,19683.774970476086,195,38,22388,10590,13005,300,5,200,0,17.179,4.83,371,0,0
Gen_Data_500_0.5_8_Run5,1204.05,0.0,0,7,12547.269782391191,19625.19566143384,108,25,22226,10511,12944,300,7,200,0,17.392,4.866,209,0,0
Gen_Data_500_0.5_9_Run5,1202.16,0.0,0,5,10479.73382881522,19508.98212540001,128,1,22137,10336,12557,300,5,200,0,15.84,4.442,284,0,0
Gen_Data_500_0.5_10_Run5,1201.91,0.0,0,2,7765.4822053041735,19955.8224189408,92,10,22570,11238,14523,300,2,200,0,20.352,6.57,273,0,0
