ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run5,4017.9,20.09,10,69,73508.28700463595,19455.97069637331,1242,21,22904,8745,9717,300,0,200,69,8.34,1.944,1940,69,1451
Gen_Data_500_0.5_2_Run5,4017.95,20.09,5,82,86530.54932209263,19475.28613336563,1311,41,22937,8999,10395,300,0,200,82,10.669,2.792,1843,60,1438
Gen_Data_500_0.5_3_Run5,3986.33,19.93,11,68,72663.64678501677,19448.48023579268,1251,46,22911,9227,10661,300,0,200,68,10.761,2.868,1870,59,1392
Gen_Data_500_0.5_4_Run5,3997.48,19.98,7,59,63740.28501991605,19367.720786633377,1422,36,23041,9028,10328,300,0,200,59,10.61,2.6,1858,77,1934
Gen_Data_500_0.5_5_Run5,4017.86,20.09,9,65,69672.21024915902,19569.76539270151,1219,12,23015,9013,10279,300,0,200,65,9.429,2.532,1820,78,1891
Gen_Data_500_0.5_6_Run5,4015.33,20.07,12,60,64666.63356819608,19298.79959014104,1500,71,23042,8688,9801,300,1,200,59,9.189,2.226,2343,78,1876
Gen_Data_500_0.5_7_Run5,4002.96,20.01,18,44,48948.841637760765,19210.20754188349,1612,73,23137,9535,10976,300,0,200,44,11.031,2.882,2184,92,1870
Gen_Data_500_0.5_8_Run5,4005.98,20.03,9,57,61797.68518135515,19195.89002224289,1673,42,23135,9242,10724,300,0,200,57,11.034,2.964,1917,65,1252
Gen_Data_500_0.5_9_Run5,3996.12,19.98,8,50,54805.40903018856,19401.14720205154,1379,20,23081,8948,10294,300,0,200,50,10.334,2.692,1691,78,1713
Gen_Data_500_0.5_10_Run5,4017.49,20.08,15,61,65818.87808143006,19583.725274323133,1249,43,23081,9623,11297,300,0,200,61,12.317,3.348,1912,60,1493
