ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run5,4005.76,20.02,11,67,71533.91443220442,19769.609378966434,1136,48,23104,8797,9737,300,0,200,67,8.288,1.88,2781,66,1908
Gen_Data_500_0.5_2_Run5,4009.01,20.04,6,85,89416.01017564547,19707.897054361143,1165,17,23003,9027,10141,300,0,200,85,10.292,2.228,2611,41,876
Gen_Data_500_0.5_3_Run5,4002.23,20.01,12,76,80455.0965436363,19835.533702404213,1036,15,23037,9112,9989,300,0,200,76,8.784,1.754,2735,56,1355
Gen_Data_500_0.5_4_Run5,4007.5,20.03,8,75,79576.65957734874,19236.018534784514,1458,42,22865,8572,9893,300,0,200,75,10.778,2.642,3086,63,1403
Gen_Data_500_0.5_5_Run5,4019.0,20.09,10,58,62753.3347351351,19850.19228430812,973,50,23080,9322,10678,300,0,200,58,10.4,2.712,2736,55,1172
Gen_Data_500_0.5_6_Run5,4000.11,20.0,5,94,98269.66347256102,19897.919696176097,974,0,22946,7823,8706,300,1,200,93,7.153,1.766,2746,60,1462
Gen_Data_500_0.5_7_Run5,3990.03,19.95,15,49,53900.7761491753,19427.19930591806,1523,81,23250,9464,11068,300,0,200,49,11.148,3.208,2746,76,1570
Gen_Data_500_0.5_8_Run5,4005.87,20.03,14,50,54818.685691918094,19546.815968450002,1128,19,22968,9472,10960,300,0,200,50,10.887,2.976,2510,60,1433
Gen_Data_500_0.5_9_Run5,4007.38,20.03,8,59,63762.815050458936,19657.60603135196,1239,66,23150,8767,10183,300,0,200,59,10.277,2.832,3095,65,1417
Gen_Data_500_0.5_10_Run5,4017.0,20.08,5,79,83503.1264500524,19772.451006509815,1081,65,23009,9309,10679,300,0,200,79,9.296,2.74,2596,49,1350
