BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_0.7_1,1201.3066666666666,0.0,0.0,0.0,5011.026306724977,27466.724647674866,290.0,3.0,30288.0,11442.0,11498.333333333334,300.0,0.0,200.0,0.0,0.6796666666666668
Gen_Data_500_0.7_2,1201.6933333333334,0.0,0.0,0.0,5005.818754338772,26453.204219786367,235.33333333333334,0.0,29250.0,11347.0,11378.333333333334,300.0,0.0,200.0,0.0,0.4196666666666667
Gen_Data_500_0.7_3,1201.9266666666667,0.0,0.0,0.0,5075.893154454457,25161.0997189459,321.3333333333333,0.0,28032.666666666668,10474.0,10848.666666666666,300.0,0.0,200.0,0.0,2.5543333333333336
Gen_Data_500_0.7_4,1201.95,0.0,0.0,1.0,6040.3353594433975,26204.39769155638,426.0,0.3333333333333333,29165.333333333332,11353.0,11516.0,300.0,1.0,200.0,0.0,1.8473333333333333
Gen_Data_500_0.7_5,1201.59,0.0,0.0,0.0,5144.340091570833,25809.176007842892,384.6666666666667,0.0,28741.0,10602.0,11243.0,300.0,0.0,200.0,0.0,3.2089999999999996
Gen_Data_500_0.7_6,1201.6433333333334,0.0,0.0,0.0,5000.765027322886,26168.621597990616,327.6666666666667,0.0,29042.666666666668,10216.0,10220.666666666666,300.0,0.0,200.0,0.0,0.06866666666666667
Gen_Data_500_0.7_7,1201.7366666666667,0.0,0.0,0.0,5008.540961821021,25921.024975997454,406.0,0.0,28877.333333333332,10250.0,10300.666666666666,300.0,0.0,200.0,0.0,0.38833333333333336
Gen_Data_500_0.7_8,1201.49,0.0,0.0,0.0,5003.486585606482,27005.72329719967,328.3333333333333,1.0,29878.0,10867.0,10886.0,300.0,0.0,200.0,0.0,0.19133333333333336
Gen_Data_500_0.7_9,1201.1833333333334,0.0,0.0,0.0,5030.699087252705,26598.1555070746,540.6666666666666,0.3333333333333333,29685.666666666668,10585.0,10732.333333333334,300.0,0.0,200.0,0.0,0.9899999999999999
Gen_Data_500_0.7_10,1201.3933333333334,0.0,0.0,0.0,5001.06022896979,26700.00054071307,363.3333333333333,0.0,29611.0,11304.0,11309.0,300.0,0.0,200.0,0.0,0.043000000000000003
