BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_0.7_1,12000.256666666666,60.0,18.333333333333332,0.0,5071.694038341643,28201.721990334012,2824.6666666666665,3.6666666666666665,33600.666666666664,11442.0,11808.0,300.0,0.0,200.0,0.0,2.970333333333333
Gen_Data_500_0.7_2,11993.086666666664,59.96666666666667,15.333333333333334,0.6666666666666666,5707.246022855816,27957.72524260126,2955.0,10.666666666666666,33505.0,11325.333333333334,11551.666666666666,300.0,0.0,200.0,0.6666666666666666,2.029333333333333
Gen_Data_500_0.7_3,12030.876666666665,60.15333333333333,16.666666666666668,2.6666666666666665,7738.666958027746,27663.35308365362,3196.0,33.333333333333336,33437.666666666664,10388.333333333334,10912.666666666666,300.0,0.0,200.0,2.6666666666666665,3.267
Gen_Data_500_0.7_4,12030.626666666669,60.15333333333333,20.666666666666668,4.0,9084.64297679029,28063.859823583425,2856.6666666666665,12.666666666666666,33476.666666666664,11245.0,11743.0,300.0,1.0,200.0,3.0,3.171333333333333
Gen_Data_500_0.7_5,12028.506666666668,60.14333333333334,21.0,4.0,9003.230964945371,27992.522342684864,3227.3333333333335,1.0,33781.333333333336,10511.0,10699.0,300.0,0.0,200.0,4.0,1.545
Gen_Data_500_0.7_6,12019.916666666666,60.1,12.666666666666666,0.6666666666666666,5672.378052260919,27594.96290349544,3317.3333333333335,1.6666666666666667,33497.666666666664,10200.0,10266.0,300.0,0.0,200.0,0.6666666666666666,0.47533333333333333
Gen_Data_500_0.7_7,12028.57,60.14333333333334,13.666666666666666,0.6666666666666666,5704.759866338361,27382.631715843967,2831.0,13.333333333333334,32793.666666666664,10231.333333333334,10444.0,300.0,0.0,200.0,0.6666666666666666,1.6986666666666668
Gen_Data_500_0.7_8,12007.236666666666,60.03666666666666,14.666666666666666,0.0,5033.061155008344,28061.31508828652,2937.6666666666665,5.333333333333333,33568.0,10867.0,11030.0,300.0,0.0,200.0,0.0,1.114
Gen_Data_500_0.7_9,12002.82,60.01666666666667,18.666666666666668,1.3333333333333333,6379.356949120912,27667.523342501972,2929.6666666666665,4.0,33160.666666666664,10553.0,10814.333333333334,300.0,0.0,200.0,1.3333333333333333,2.2479999999999998
Gen_Data_500_0.7_10,12029.586666666668,60.15,16.333333333333332,1.0,6069.203124111365,28034.70435915928,3058.0,14.666666666666666,33673.0,11279.666666666666,11663.0,300.0,0.0,200.0,1.0,2.442
