ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,8399.95,60.09,18,22,25003.169874275958,11519.029581770117,1137,120,14052,7903,6098,300,0,120,22,10.318
Gen_Data_300_2,8445.16,60.08,7,33,36078.86468738074,11369.48784008212,1357,185,14079,8173,7901,300,0,120,33,18.69
Gen_Data_300_3,8303.07,60.08,16,25,28161.632592232534,10984.943385220788,1522,261,13901,9061,8023,300,0,120,25,17.45
Gen_Data_300_4,8232.21,60.08,19,20,23294.94406741588,11262.972332029114,1485,149,14174,8391,7437,300,0,120,20,20.144
Gen_Data_300_5,8366.56,60.08,12,27,29990.995836019832,11913.249032943173,1030,135,14317,8516,6916,300,0,120,27,13.727
Gen_Data_300_6,8339.37,60.08,10,21,24032.88345945108,11375.436754529082,937,125,13716,8377,6616,300,0,120,21,13.066
Gen_Data_300_7,8386.3,60.08,10,32,34988.441875727825,11517.583052550839,1224,144,14107,8642,7616,300,0,120,32,15.696
Gen_Data_300_8,8354.81,60.07,15,26,29252.62333652044,11467.437859086465,1206,114,14056,9416,9082,300,0,120,26,22.583
Gen_Data_300_9,8386.21,60.09,13,19,22250.974655679434,11439.543592229249,1249,113,14116,9142,7914,300,0,120,19,18.503
Gen_Data_300_10,8303.68,60.09,11,32,34920.27459087736,11496.443708660716,1261,137,14112,8184,6568,300,0,120,32,12.056
