ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_1,1373.1979999999999,33.796,8.6,4.6,5621.066487054642,6179.072984457342,522.0,14.2,7189.4,2183.6,2458.6,60.0,1.0,40.0,3.6,8.2568
Gen_Data_100_2,1234.9219999999998,30.384000000000004,7.4,0.2,1217.571535448492,6228.483662234049,383.0,0.0,7121.0,1982.2,2061.0,60.0,0.0,40.0,0.2,3.2918
Gen_Data_100_3,1545.7540000000001,38.062,10.8,2.4,3474.1313842917384,5975.414337830918,400.0,11.0,6874.2,2180.6,2545.4,60.0,0.0,40.0,2.4,10.3292
Gen_Data_100_4,1551.9499999999998,38.208,12.2,2.2,3269.354516231153,6135.846691298241,412.4,14.8,7052.2,2199.8,2616.2,60.0,0.0,40.0,2.2,7.647399999999999
Gen_Data_100_5,1431.602,35.278000000000006,9.8,0.0,1016.3192349403529,5998.692956663138,623.4,3.4,7127.6,1949.0,2056.0,60.0,0.0,40.0,0.0,2.965
Gen_Data_100_6,1377.8839999999998,33.891999999999996,15.0,0.0,1106.735509923737,6257.410725758072,406.8,0.0,7178.6,2271.0,2756.0,60.0,0.0,40.0,0.0,9.9052
Gen_Data_100_7,1302.692,32.040000000000006,14.8,1.6,2643.5143292543476,6265.806101392643,436.8,1.2,7204.8,2328.4,2586.0,60.0,0.0,40.0,1.6,6.9426000000000005
Gen_Data_100_8,1424.0359999999998,34.994,7.2,1.0,1995.8288159916924,6111.170178794398,292.0,3.2,6911.0,2097.0,2131.6,60.0,0.0,40.0,1.0,3.0648
Gen_Data_100_9,1225.8700000000001,30.113999999999997,6.6,3.8,4800.42242847257,6050.2636014494765,722.6,2.4,7263.8,1929.6,2109.2,60.0,0.0,40.0,3.8,4.2056000000000004
Gen_Data_100_10,1423.0220000000002,35.010000000000005,13.2,3.4,4466.863414964808,6300.625966830556,738.4,38.8,7535.2,2653.6,3060.6,60.0,0.0,40.0,3.4,9.8784
