ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run4,1796.88,5.99,6,52,54666.981866442555,13038.35842980267,4205,0,18562,5352,5918,0,0,300,52,6.786,1.8866666666666667,3731,295,6181
Gen_Data_300_0.7_2_Run4,2045.4,6.82,9,65,67435.29208947094,12718.089483357868,4436,15,18414,4890,5131,0,0,300,65,3.214,0.8033333333333333,3989,300,5940
Gen_Data_300_0.7_3_Run4,1743.59,5.81,9,46,48656.04373118695,13094.41241209949,4513,12,18954,5527,5923,0,0,300,46,4.304,1.32,3495,299,5613
Gen_Data_300_0.7_4_Run4,1861.41,6.2,9,57,59554.08662842935,13094.837853595052,4523,14,18941,5270,5561,0,0,300,57,2.758,0.97,3528,294,4984
Gen_Data_300_0.7_5_Run4,1936.1,6.45,7,63,65460.23198961783,12807.658687582489,4706,15,18780,5221,5517,0,0,300,63,3.72,0.9866666666666667,3324,294,6408
Gen_Data_300_0.7_6_Run4,1714.29,5.71,6,51,53684.623364557,13632.199396238757,4103,1,19069,5784,6438,0,0,300,51,6.55,2.18,3399,298,5388
Gen_Data_300_0.7_7_Run4,1833.24,6.11,9,55,57538.39863837218,13313.013646127336,4421,1,19062,5431,5772,0,0,300,55,3.875,1.1366666666666667,3680,299,5192
Gen_Data_300_0.7_8_Run4,1964.13,6.55,10,63,65475.85352589564,12856.730814902752,4272,8,18409,5446,5714,0,0,300,63,3.76,0.8933333333333333,3486,298,5164
Gen_Data_300_0.7_9_Run4,1599.98,5.33,10,40,42686.4322197428,13012.154759869765,4845,0,19256,5066,5294,0,0,300,40,2.92,0.76,3688,296,4925
Gen_Data_300_0.7_10_Run4,1862.02,6.21,7,60,62506.62332417876,13258.245357574158,4438,26,18977,5413,5733,0,0,300,60,3.957,1.0666666666666667,3228,300,5219
