ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,3392.168,20.052,14.8,1.4,4430.9370695241105,15218.824331849075,1898.8,2.6,18632.8,5794.6,6001.2,180.0,0.0,120.0,1.4,2.3902000000000005
Gen_Data_300_2,3474.064,20.060000000000002,9.6,0.8,3852.5422682676062,15623.103876067446,1617.0,12.4,18755.0,6899.2,7187.8,180.0,0.0,120.0,0.8,4.1
Gen_Data_300_3,3336.481999999999,20.058,14.6,1.6,4717.005735541679,15453.23163713314,1660.0,31.6,18636.8,6759.0,7383.4,180.0,0.0,120.0,1.6,7.2604
Gen_Data_300_4,3250.0019999999995,20.056,12.0,0.0,3040.7208348405065,15402.853004557508,1973.8,7.8,18905.0,6297.0,6486.8,180.0,0.0,120.0,0.0,2.0744
Gen_Data_300_5,3475.2239999999997,20.054,16.8,2.4,5436.589601155857,15773.941392985425,1332.0,19.2,18607.2,6465.0,6765.6,180.0,0.0,120.0,2.4,3.0762
Gen_Data_300_6,3512.678,20.064,10.2,1.0,4021.9464523982997,15405.224718746345,1073.6,15.6,17988.6,6204.0,6367.0,180.0,0.0,120.0,1.0,2.2171999999999996
Gen_Data_300_7,3515.0,20.064,18.6,2.0,5074.5325283891425,15830.845042394174,1232.8,18.2,18585.0,6979.6,7440.2,180.0,0.0,120.0,2.0,5.0256
Gen_Data_300_8,3388.5520000000006,20.058,15.4,0.0,3095.034818211451,15498.560454643297,1131.8,15.8,18154.8,7495.0,7930.6,180.0,0.0,120.0,0.0,5.623
Gen_Data_300_9,3378.554,20.056,11.6,0.0,3040.5912846786227,15485.509829310546,1226.6,12.6,18246.0,6723.0,6949.0,180.0,0.0,120.0,0.0,3.7567999999999997
Gen_Data_300_10,3395.2200000000003,20.06,17.6,4.0,7037.263002012612,15466.729106902014,1629.4,5.0,18608.8,6464.6,6834.8,180.0,0.0,120.0,4.0,4.1212
