ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run3,4011.64,20.05,11,65,69609.7353287194,19619.852076078645,1107,37,22948,8704,9799,300,0,200,65,9.019,2.19,2957,59,1343
Gen_Data_500_0.5_2_Run3,4018.69,20.09,9,73,77588.9258029835,19684.873698665848,1150,41,23019,9233,10567,300,0,200,73,10.77,2.668,2411,53,1436
Gen_Data_500_0.5_3_Run3,4008.21,20.04,11,69,73597.21111754757,19767.623190080467,1104,18,23080,9256,10538,300,0,200,69,10.301,2.564,2749,48,928
Gen_Data_500_0.5_4_Run3,4016.95,20.08,7,69,73663.3259735995,19709.33640992798,1146,27,23050,8845,10175,300,0,200,69,10.036,2.66,2384,65,1653
Gen_Data_500_0.5_5_Run3,4024.58,20.12,11,64,68637.91148818139,19567.063653841138,1072,57,22844,9009,10179,300,0,200,64,8.125,2.34,2565,58,1170
Gen_Data_500_0.5_6_Run3,4010.07,20.05,4,79,83437.56790601916,19694.705492165638,1166,12,23011,8117,8960,300,1,200,78,6.336,1.686,2596,64,1577
Gen_Data_500_0.5_7_Run3,4010.42,20.05,12,46,50879.725478697386,19816.73136044632,1069,46,23194,9536,10843,300,0,200,46,10.434,2.614,2664,77,1806
Gen_Data_500_0.5_8_Run3,4014.0,20.06,13,58,62783.070032863245,19466.97642840587,1370,50,23093,9243,10887,300,0,200,58,11.906,3.288,2391,61,1376
Gen_Data_500_0.5_9_Run3,4016.31,20.07,12,65,69675.17907723968,19631.460307656493,1202,96,23053,8604,9687,300,0,200,65,8.42,2.166,2551,64,1447
Gen_Data_500_0.5_10_Run3,4025.41,20.12,7,76,80564.03989629942,20051.301653774834,880,42,23111,9393,10671,300,0,200,76,10.245,2.556,2691,50,1137
