ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,12969.859274332828,12
Gen_Data_100_2,8025.265318653558,7
Gen_Data_100_3,18924.15239030285,18
Gen_Data_100_4,10022.212194961245,9
Gen_Data_100_5,11953.434535776896,11
Gen_Data_100_6,13939.72534428012,13
Gen_Data_100_7,13983.388377266405,13
Gen_Data_100_8,5029.00703939647,4
Gen_Data_100_9,11983.585062570544,11
Gen_Data_100_10,16975.98068758294,16
