ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,28079.139654675273,25
Gen_Data_300_2,24144.51447526476,21
Gen_Data_300_3,29361.288114621446,26
Gen_Data_300_4,32198.83678105555,29
Gen_Data_300_5,23218.761222424102,20
Gen_Data_300_6,20501.115401601313,17
Gen_Data_300_7,33156.64685407614,30
Gen_Data_300_8,19389.003870894197,16
Gen_Data_300_9,34046.77718361578,31
Gen_Data_300_10,38195.5445061608,35
