ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run5,1915.62,6.38,15,54,56672.663439100084,12261.599773794896,6574,2,20160,5404,5950,0,0,300,54,6.489,1.82,4395,296,6343
Gen_Data_300_0.7_2_Run5,1995.26,6.65,15,61,63473.42366722029,12377.180264328505,6503,13,20156,5226,5461,0,0,300,61,3.236,0.7833333333333333,4657,298,5467
Gen_Data_300_0.7_3_Run5,1863.12,6.21,6,50,52542.632938176226,12510.72815346956,6309,3,20159,5527,5698,0,0,300,50,2.634,0.57,4328,291,4590
Gen_Data_300_0.7_4_Run5,1988.86,6.63,10,61,63539.07360087459,11657.896747455095,7205,2,20160,5120,5530,0,0,300,61,4.221,1.3666666666666667,3855,295,5245
Gen_Data_300_0.7_5_Run5,2037.63,6.79,9,61,63563.14509352886,11493.61037701856,7390,0,20160,5060,5535,0,0,300,61,6.205,1.5833333333333333,3863,297,5854
Gen_Data_300_0.7_6_Run5,1891.41,6.3,15,53,55557.24936520546,12182.730607495752,6660,7,20160,5235,5459,0,0,300,53,3.144,0.7466666666666667,4453,299,5210
Gen_Data_300_0.7_7_Run5,1928.27,6.43,22,58,60563.36081663435,12673.858065326465,6190,51,20160,5482,5907,0,0,300,58,5.208,1.4166666666666667,4086,298,5537
Gen_Data_300_0.7_8_Run5,2037.97,6.79,13,63,65469.09007596481,12394.090221317067,6487,8,20160,5442,5759,0,0,300,63,4.094,1.0566666666666666,4365,297,5640
Gen_Data_300_0.7_9_Run5,1900.74,6.33,13,52,54637.353910338505,11796.92921402089,7038,6,20160,4910,5296,0,0,300,52,4.469,1.2866666666666666,4150,300,5406
Gen_Data_300_0.7_10_Run5,1982.85,6.61,11,60,62500.84650610376,12539.614069655501,6335,0,20160,5581,6013,0,0,300,60,4.675,1.44,4247,297,4769
