BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.7_1,4.706666666666667,0.2333333333333333,0.0,13.0,13070.0,1008.2140992510821,478.0,0.0,1529.0,126.0,126.0,0.0,0.0,20.0,13.0,0.0
Gen_Data_20_0.7_2,5.163333333333333,0.25666666666666665,0.0,13.0,13070.0,1018.5712794747177,494.0,0.0,1558.0,113.0,113.0,0.0,0.0,20.0,13.0,0.0
Gen_Data_20_0.7_3,5.3133333333333335,0.26666666666666666,0.0,11.0,11090.0,1020.6901815026152,485.0,0.0,1561.0,183.0,183.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.7_4,6.843333333333334,0.3433333333333333,0.0,12.0,12080.0,963.9463785705938,652.0,0.0,1667.0,90.0,90.0,0.0,0.0,20.0,12.0,0.0
Gen_Data_20_0.7_5,5.613333333333333,0.2833333333333333,0.0,14.0,14060.0,995.6096617508628,553.0,0.0,1591.0,175.0,175.0,0.0,0.0,20.0,14.0,0.0
Gen_Data_20_0.7_6,6.050000000000001,0.3033333333333333,0.0,11.0,11090.0,1050.2744847477109,504.0,0.0,1606.0,228.0,228.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.7_7,4.79,0.24,0.0,13.0,13070.0,915.8636926092103,430.0,0.0,1391.0,68.0,68.0,0.0,0.0,20.0,13.0,0.0
Gen_Data_20_0.7_8,5.69,0.2866666666666667,0.0,11.0,11090.0,1027.4154786878219,453.0,0.0,1535.0,166.0,166.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.7_9,5.216666666666667,0.26,0.0,10.0,10100.0,1080.6354703345232,581.0,0.0,1721.0,147.0,147.0,0.0,0.0,20.0,10.0,0.0
Gen_Data_20_0.7_10,4.696666666666666,0.23333333333333336,0.0,13.0,13070.0,948.1526529167031,375.0,0.0,1368.0,157.0,157.0,0.0,0.0,20.0,13.0,0.0
