ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,14837.060000000001,60.13199999999999,1.8,94.2,98704.64736465129,19191.007101949916,2158.4,306.0,23410.8,12699.8,10191.4,500.0,0.0,200.0,94.2,12.4616
Gen_Data_500_2,14866.048,60.16600000000001,3.2,88.8,93389.07767931104,19477.107473445278,1840.8,265.8,23395.2,13092.8,10351.0,500.0,0.0,200.0,88.8,13.603200000000001
Gen_Data_500_3,14827.853999999998,60.168000000000006,2.2,87.4,91949.1853421656,19153.964106152765,2095.6,296.6,23333.8,11998.6,9460.4,500.0,1.0,200.0,86.4,10.5108
Gen_Data_500_4,14503.045999999998,60.092,5.0,83.4,87972.5849510245,19415.458697839073,1874.6,239.6,23400.0,12519.4,9760.4,500.0,0.0,200.0,83.4,11.357000000000001
Gen_Data_500_5,14631.291999999998,60.1,4.4,85.6,90344.06359485604,19223.04184250983,2043.8,350.0,23356.8,13690.6,11879.4,500.0,1.0,200.0,84.6,18.1848
Gen_Data_500_6,14560.991999999998,60.144000000000005,6.0,83.0,87639.16270318629,19548.680646153265,1802.0,234.8,23453.0,13526.6,11020.6,500.0,1.0,200.0,82.0,13.540600000000001
Gen_Data_500_7,14552.522,60.126,3.8,87.4,91921.89418549764,19692.382050100605,1672.4,262.2,23457.8,12577.4,9833.2,500.0,0.0,200.0,87.4,11.096
Gen_Data_500_8,14784.395999999999,60.13399999999999,3.2,82.0,86587.73480723679,19192.439335747433,2171.8,300.4,23481.8,12737.8,10051.2,500.0,1.0,200.0,81.0,10.7864
Gen_Data_500_9,14718.16,60.08599999999999,1.8,102.0,106425.31540719753,19232.9534654386,2248.2,364.2,23488.4,13408.4,10176.8,500.0,0.0,200.0,102.0,11.968399999999999
Gen_Data_500_10,14802.708000000002,59.98199999999999,4.8,87.6,92268.91478966977,19363.280741346134,1940.6,309.2,23388.2,13504.6,10813.6,500.0,0.2,200.0,87.4,14.492799999999999
