ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run1,4078.15,8.16,27,103,107386.46777347231,18877.202475062295,1610,0,22534,8431,9797,0,0,500,103,9.381,2.732,3275,357,9594
Gen_Data_500_0.7_2_Run1,4512.53,9.03,30,134,138214.04653163673,18944.609446274957,1777,0,22610,8243,9765,0,0,500,134,9.578,3.044,3850,422,11605
Gen_Data_500_0.7_3_Run1,4092.44,8.18,25,103,107240.52777103995,18323.82493858591,2645,0,23012,8188,8997,0,0,500,103,5.628,1.618,3959,387,11209
Gen_Data_500_0.7_4_Run1,4223.9,8.45,14,122,126049.81983501204,17603.108819925397,1788,0,21348,7846,8629,0,0,500,122,5.602,1.566,3295,372,11045
Gen_Data_500_0.7_5_Run1,4294.85,8.59,28,100,104493.07091111215,17764.896662292394,2957,16,22789,8064,9678,0,0,500,100,10.332,3.228,3947,417,10607
Gen_Data_500_0.7_6_Run1,4105.55,8.21,31,109,113256.65114668185,17784.537385341308,2305,1,22098,8149,9482,0,0,500,109,7.769,2.666,2993,361,11460
Gen_Data_500_0.7_7_Run1,4237.82,8.48,26,121,125063.09975256972,18352.93724657022,2833,0,23159,7886,8789,0,0,500,121,5.769,1.806,3967,451,12929
Gen_Data_500_0.7_8_Run1,4059.99,8.12,34,101,105359.18394528411,19458.897066838494,1989,0,23502,8695,9933,0,0,500,101,8.005,2.476,4046,406,10675
Gen_Data_500_0.7_9_Run1,4475.92,8.95,19,134,137982.81070276795,17727.464158798288,2002,2,21621,7677,8666,0,0,500,134,6.553,1.978,3465,403,12119
Gen_Data_500_0.7_10_Run1,4177.56,8.36,36,108,112442.23345159496,18268.48027771213,2341,0,22642,8366,9843,0,0,500,108,9.049,2.954,3601,381,10965
