ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,2408.93,20.07,5,40,42822.478862339856,11097.52090114301,1631,223,14040,7451,5695,300,0,120,40,9.297
Gen_Data_300_2,2410.52,20.09,1,39,42044.189414598426,10877.209077335901,1923,293,14121,8435,7616,300,0,120,39,16.716
Gen_Data_300_3,2409.76,20.08,1,42,45058.84213310003,11049.19747067822,1795,270,14153,8112,7510,300,0,120,42,18.919
Gen_Data_300_4,2413.01,20.11,6,40,42960.58139932703,10539.437451314907,2360,344,14212,8024,6547,300,1,120,39,13.758
Gen_Data_300_5,2409.75,20.08,1,36,38873.434349833675,10896.744886217568,1948,190,14167,8000,6259,300,0,120,36,10.149
Gen_Data_300_6,2412.08,20.1,4,42,45040.48204674932,11001.250146411718,1782,414,14089,7797,6923,300,0,120,42,15.651
Gen_Data_300_7,2410.33,20.09,3,38,40989.62062227227,11124.92315929263,1817,369,14268,8702,7179,300,1,120,37,13.195
Gen_Data_300_8,2409.55,20.08,5,36,39089.264071492995,11253.517322012856,1411,270,14003,9608,8320,300,0,120,36,19.132
Gen_Data_300_9,2410.59,20.09,8,42,44868.74993538844,11121.817398039148,1857,220,14290,8386,7020,300,0,120,42,13.589
Gen_Data_300_10,2412.57,20.1,0,42,45069.582065321534,10900.393418365187,1980,359,14188,8085,6918,300,0,120,42,14.609
