ScenarioName,TotalCost,nTaxi
Gen_Data_20_1,3170.0,3
Gen_Data_20_2,3169.999999999999,3
Gen_Data_20_3,5156.873250699722,5
Gen_Data_20_4,3170.8955223880507,3
Gen_Data_20_5,2183.7959956709956,2
Gen_Data_20_6,5165.496880570408,5
Gen_Data_20_7,200.0,0
Gen_Data_20_8,2180.0,2
Gen_Data_20_9,4160.0,4
Gen_Data_20_10,2196.1869747899163,2
