ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,1191.43,9.93,12,41,43887.4869856635,17948.842245345062,11420,30,30706,10925,12605,180,10,120,31,14.169
Gen_Data_300_2,1204.04,10.03,10,28,31028.304352075742,18331.13859629739,9751,65,29476,11257,12857,180,5,120,23,11.807
Gen_Data_300_3,1203.4,10.03,14,43,45855.43692796603,17140.06793580795,11797,0,30263,10050,11515,180,13,120,30,11.167
Gen_Data_300_4,1198.75,9.99,8,45,47925.49671600654,18525.623498717898,9595,26,29439,11374,13527,180,19,120,26,14.544
Gen_Data_300_5,1197.74,9.98,14,45,47999.12590775423,17395.155626880358,10898,8,29602,10550,12601,180,24,120,21,17.209
Gen_Data_300_6,1198.58,9.99,11,41,43858.42258386817,18071.39423494817,10031,0,29434,10627,11933,180,7,120,34,11.341
Gen_Data_300_7,1196.78,9.97,10,48,50877.80181657635,18517.881102575917,11162,0,30993,10932,12852,180,21,120,27,12.372
Gen_Data_300_8,1197.0,9.97,8,57,59663.31032097908,17845.717365950353,11503,0,30610,9664,10692,180,21,120,36,8.652
Gen_Data_300_9,1203.91,10.03,11,37,40016.14713849468,18317.436190945155,9848,0,29526,11460,13377,180,10,120,27,15.008
Gen_Data_300_10,1195.04,9.96,8,34,36898.935518700564,18712.024404274525,10281,0,30374,11017,12297,180,15,120,19,10.11
