ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,19517.958,59.141999999999996,65.8,12.2,17709.274629733838,21177.207448763103,935.6,107.0,24573.0,10927.4,13778.0,200.0,0.0,300.0,12.2,19.227800000000002
Gen_Data_500_2,19217.15,58.8,62.0,21.2,26510.778395173467,21189.368288285106,1068.8,76.6,24682.6,10670.8,13074.8,200.0,0.0,300.0,21.2,18.2086
Gen_Data_500_3,19508.471999999998,59.222,67.6,16.8,22157.10718370493,21173.99326775359,1188.8,58.8,24798.4,9995.0,12138.2,200.0,1.0,300.0,15.8,16.5636
Gen_Data_500_4,19297.56,58.894000000000005,59.0,11.2,16700.67267732045,21232.017273130292,927.6,81.0,24630.8,10747.4,13483.4,200.0,0.0,300.0,11.2,19.288
Gen_Data_500_5,19334.485999999997,58.858000000000004,51.6,10.0,15277.15871300879,21280.20823464221,1009.2,41.6,24759.6,10217.6,11753.2,200.0,0.0,300.0,10.0,12.690999999999999
Gen_Data_500_6,19468.994,59.108000000000004,59.4,17.8,23168.713289969157,21088.726781309913,1270.6,77.0,24790.4,10067.6,12285.8,200.0,1.0,300.0,16.8,16.9166
Gen_Data_500_7,19541.587999999996,59.017999999999994,59.0,25.4,30659.139795282033,21046.850070375585,1101.6,38.0,24540.2,9895.6,12069.2,200.0,0.0,300.0,25.4,14.2634
Gen_Data_500_8,19371.495999999996,59.172000000000004,58.6,27.2,32524.34296639283,21197.143004577683,964.4,94.8,24546.8,10492.2,13263.2,200.0,0.0,300.0,27.2,17.7352
Gen_Data_500_9,19297.108,59.386,53.0,17.8,23174.262507528496,21236.411298075163,983.4,99.4,24659.6,11089.6,13491.4,200.0,1.0,300.0,16.8,17.507600000000004
Gen_Data_500_10,19478.282,59.198,61.0,17.6,23069.327110315666,20912.74820397773,1187.4,71.0,24542.2,10146.6,12899.6,200.0,0.0,300.0,17.6,19.8314
