ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_1,1115.8166666666666,27.896666666666665,12.333333333333334,23.333333333333332,24187.90826651252,4113.106718663108,741.3333333333334,78.66666666666667,5243.666666666667,2220.0,1634.6666666666667,100.0,18.0,40.0,5.333333333333333,8.562
Gen_Data_100_2,1057.43,26.436666666666667,12.0,23.0,23855.887445746706,4340.5274709227915,347.6666666666667,82.66666666666667,5079.666666666667,2420.0,2011.0,100.0,15.0,40.0,8.0,8.794
Gen_Data_100_3,1330.05,33.25,6.333333333333333,28.333333333333332,29144.945020509116,4017.0463063731636,882.6666666666666,79.0,5257.333333333333,2353.0,1929.3333333333333,100.0,17.0,40.0,11.333333333333334,11.438333333333333
Gen_Data_100_4,1163.1899999999998,29.08,7.333333333333333,23.333333333333332,24166.699970468337,4200.108918505998,394.3333333333333,32.666666666666664,4981.333333333333,2351.6666666666665,1702.3333333333333,100.0,14.0,40.0,9.333333333333334,9.237333333333334
Gen_Data_100_5,1245.1633333333332,31.13,7.0,23.0,23819.456712693223,4311.228475794306,305.3333333333333,47.0,5003.666666666667,2379.6666666666665,1863.6666666666667,100.0,15.0,40.0,8.0,7.315
Gen_Data_100_6,1299.9366666666667,32.49666666666667,8.0,26.0,26809.900016968284,3982.5705344444864,606.3333333333334,47.666666666666664,4965.333333333333,2217.0,1713.3333333333333,100.0,19.0,40.0,7.0,10.743
Gen_Data_100_7,1238.5933333333332,30.966666666666665,10.0,25.0,25816.553357316192,4162.9359968410645,527.6666666666666,67.66666666666667,5069.666666666667,2355.3333333333335,1793.3333333333333,100.0,13.0,40.0,12.0,10.370333333333333
Gen_Data_100_8,1341.37,33.53666666666667,9.666666666666666,22.666666666666668,23542.290724978036,4353.597253618734,259.3333333333333,38.333333333333336,5006.0,2890.3333333333335,2237.6666666666665,100.0,16.0,40.0,6.666666666666667,15.923666666666668
Gen_Data_100_10,1362.6200000000001,34.06666666666667,6.666666666666667,21.666666666666668,22562.656498312164,4109.00374184706,632.3333333333334,62.333333333333336,5132.0,2507.0,2102.0,100.0,10.0,40.0,11.666666666666666,15.312333333333333
Gen_Data_100_9,1166.495,29.165,10.5,32.0,32732.720296127347,3943.349599224046,721.5,66.0,5012.5,2292.0,1583.5,100.0,21.0,40.0,11.0,7.592
