ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,8177.91,60.07,13,24,27005.48176935933,11187.833010010456,1414,172,13997,7975,6328,300,0,120,24,11.735
Gen_Data_300_2,8250.81,60.07,17,18,21255.6723003256,11654.229093090846,1064,100,14134,9564,8372,300,0,120,18,21.517
Gen_Data_300_3,8246.94,60.07,16,21,24213.727630111254,11485.02898348022,1079,92,13980,8798,7863,300,0,120,21,17.843
Gen_Data_300_4,8119.04,60.07,11,22,25089.586336085795,11268.077508559121,1527,99,14204,8091,6860,300,0,120,22,14.151
Gen_Data_300_5,8245.74,60.07,11,31,33908.900391304465,11652.581915836145,1091,55,14096,8122,6600,300,0,120,31,11.63
Gen_Data_300_6,8245.61,60.06,13,21,24058.749301908865,11189.849344321638,1273,117,13866,7944,6726,300,0,120,21,12.127
Gen_Data_300_7,8245.15,60.07,13,40,42849.9466561869,11378.912475981953,1412,179,14110,8262,6776,300,0,120,40,10.752
Gen_Data_300_8,8282.99,60.08,17,28,31182.040048405095,11350.128887066227,1147,126,13881,9447,8718,300,0,120,28,22.879
Gen_Data_300_9,8372.84,60.07,8,26,29151.434417672615,11458.779355220677,1264,217,14127,8682,7968,300,0,120,26,16.607
Gen_Data_300_10,8223.3,60.08,11,25,28144.800441031566,11341.58775724357,1344,166,14082,8307,7560,300,0,120,25,15.752
