BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean,ExcessRideTimePrServicedRequest_mean,TotalEmptyRelocationTime_mean,TotalNumberOfRequestsOverlapIdleVehicle_mean,TotalDriveTimeToNearestIdleVehicle_mean
Gen_Data_300_0.5_1,2377.2133333333336,19.80666666666667,12.333333333333334,30.333333333333332,33171.73110758467,11647.896021798713,1211.6666666666667,23.666666666666668,14227.333333333334,5026.333333333333,5640.0,180.0,0.0,120.0,30.333333333333332,7.626666666666666,2.0455555555555556,1615.3333333333333,36.333333333333336,899.6666666666666
Gen_Data_300_0.5_2,2377.3733333333334,19.810000000000002,10.666666666666666,30.666666666666668,33689.793183443566,11918.119130899971,919.3333333333334,53.0,14198.666666666666,6122.0,7666.333333333333,180.0,0.0,120.0,30.666666666666668,16.725333333333335,5.147777777777777,1580.0,33.333333333333336,720.6666666666666
Gen_Data_300_0.5_3,2389.6333333333337,19.91,11.0,35.666666666666664,38525.82509536564,11733.897955663624,1133.6666666666667,22.666666666666668,14205.666666666666,5720.666666666667,6668.333333333333,180.0,0.0,120.0,35.666666666666664,12.396,3.158888888888889,1609.6666666666667,38.0,820.6666666666666
Gen_Data_300_0.5_4,2366.4900000000002,19.72,15.333333333333334,22.666666666666668,25695.145522367297,11491.435391916631,1236.0,41.666666666666664,14134.0,5700.0,6715.0,180.0,0.0,120.0,22.666666666666668,12.652000000000001,3.3833333333333333,1557.6666666666667,47.666666666666664,1233.6666666666667
Gen_Data_300_0.5_5,2403.0633333333335,20.023333333333333,8.666666666666666,38.666666666666664,41490.157189073216,12270.368247811719,757.0,23.333333333333332,14344.333333333334,5402.333333333333,6357.666666666667,180.0,0.0,120.0,38.666666666666664,10.049666666666667,3.1844444444444444,1756.6666666666667,42.333333333333336,1008.0
Gen_Data_300_0.5_6,2392.5,19.933333333333334,13.666666666666666,31.666666666666668,34526.74106228976,11804.053752971624,1194.6666666666667,24.666666666666668,14344.666666666666,5422.666666666667,6218.333333333333,180.0,0.0,120.0,31.666666666666668,9.431333333333333,2.652222222222222,1844.0,39.333333333333336,1112.3333333333333
Gen_Data_300_0.5_7,2401.0766666666664,20.006666666666664,8.0,47.666666666666664,50382.86606315646,12055.429763788236,991.6666666666666,33.333333333333336,14332.333333333334,5567.333333333333,6369.333333333333,180.0,0.0,120.0,47.666666666666664,9.152,2.6733333333333333,1671.3333333333333,38.333333333333336,864.6666666666666
Gen_Data_300_0.5_8,2403.1000000000004,20.023333333333337,8.333333333333334,42.666666666666664,45480.47255766308,12081.289541446742,916.3333333333334,14.666666666666666,14304.0,6286.666666666667,7360.333333333333,180.0,0.0,120.0,42.666666666666664,13.712333333333333,3.5788888888888892,1685.0,25.666666666666668,549.0
Gen_Data_300_0.5_9,2400.603333333333,20.0,9.666666666666666,30.0,32930.90821725485,11916.610988333297,1046.3333333333333,40.666666666666664,14339.333333333334,5938.666666666667,6940.0,180.0,0.0,120.0,30.0,13.493333333333334,3.3377777777777777,1719.6666666666667,35.666666666666664,1048.3333333333333
Gen_Data_300_0.5_10,2393.15,19.94,7.0,36.333333333333336,39202.46262707121,11862.987518334148,1091.6666666666667,27.0,14289.333333333334,5542.0,6489.333333333333,180.0,0.0,120.0,36.333333333333336,11.475666666666667,3.1577777777777776,1618.3333333333333,34.666666666666664,749.6666666666666
