BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean,ExcessRideTimePrServicedRequest_mean,TotalEmptyRelocationTime_mean,TotalNumberOfRequestsOverlapIdleVehicle_mean,TotalDriveTimeToNearestIdleVehicle_mean
Gen_Data_300_0.5_1,2377.982,19.806,15.6,30.6,33429.03825188061,11955.395249493828,861.2,22.4,14190.2,4969.0,5531.8,180.0,0.0,120.0,30.6,7.990399999999999,1.876,1857.0,36.8,965.8
Gen_Data_300_0.5_2,2376.5280000000007,19.8,10.4,36.4,39337.11002420997,12178.760084054355,776.6,41.4,14289.4,6008.6,7343.8,180.0,0.0,120.0,36.4,15.218800000000002,4.450666666666666,1623.8,33.8,756.0
Gen_Data_300_0.5_3,2392.63,19.932,13.4,39.6,42392.253484881934,12111.427448819173,798.0,23.0,14235.6,5620.8,6429.6,180.0,0.0,120.0,39.6,11.1992,2.696,1800.4,36.6,836.4
Gen_Data_300_0.5_4,2357.21,19.636000000000003,18.2,21.8,24778.663677401237,11890.376557463931,946.8,36.8,14258.2,5696.6,6493.8,180.0,0.0,120.0,21.8,10.4742,2.6573333333333333,1705.2,40.6,993.4
Gen_Data_300_0.5_5,2403.582,20.028,10.6,41.8,44500.07971811103,12196.881339596113,852.4,33.0,14359.4,5279.2,5815.8,180.0,0.0,120.0,41.8,6.2534,1.7886666666666666,2046.2,46.8,1408.8
Gen_Data_300_0.5_6,2395.684,19.958000000000002,15.6,30.2,33080.54925313835,12121.341688495138,882.8,30.6,14374.6,5379.0,6135.6,180.0,0.0,120.0,30.2,9.6218,2.522,1834.0,37.0,982.8
Gen_Data_300_0.5_7,2404.3720000000003,20.032,8.2,50.6,53258.65958787686,12210.88545019484,802.4,32.4,14290.0,5402.8,6190.8,180.0,0.0,120.0,50.6,8.9708,2.6266666666666665,1652.4,41.6,1052.8
Gen_Data_300_0.5_8,2403.2659999999996,20.022,9.6,40.6,43442.89485048222,12171.205868744506,752.8,38.0,14252.8,6331.2,7429.2,180.0,0.0,120.0,40.6,14.5364,3.66,1759.4,27.0,608.4
Gen_Data_300_0.5_9,2401.734,20.009999999999998,12.8,32.0,34884.561345136084,12104.795580351549,817.0,34.6,14297.6,5880.8,6811.8,180.0,0.0,120.0,32.0,12.65,3.1033333333333335,1622.6,34.2,826.6
Gen_Data_300_0.5_10,2389.402,19.906,10.4,37.4,40244.40958981664,12082.038701940877,918.6,15.6,14341.8,5433.6,6371.8,180.0,0.0,120.0,37.4,11.2972,3.1273333333333335,1634.0,36.4,865.4
