ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run3,2640.98,8.8,11,90,92442.68915093993,14485.450232764184,4491,48,20159,4612,5476,0,0,300,90,9.668,2.88,7929,265,8315
Gen_Data_300_0.7_2_Run3,2786.58,9.29,19,103,105171.16366032789,14509.676928350505,4534,0,20160,4005,4512,0,0,300,103,5.78,1.69,8358,258,6985
Gen_Data_300_0.7_3_Run3,2721.35,9.07,14,96,98148.98834430113,14798.200723614676,4229,17,20159,4430,4775,0,0,300,96,3.485,1.15,7986,270,8885
Gen_Data_300_0.7_4_Run3,2627.56,8.76,15,91,93292.25027800039,14219.223053639578,4751,5,20160,4213,4840,0,0,300,91,5.884,2.09,7651,281,7160
Gen_Data_300_0.7_5_Run3,2922.8,9.74,12,111,113002.43340549905,14265.452458306818,4811,6,20160,3810,4125,0,0,300,111,4.931,1.05,8281,276,8823
Gen_Data_300_0.7_6_Run3,2606.53,8.69,20,90,92340.0420716594,14401.023175883969,4587,18,20160,4202,4826,0,0,300,90,6.702,2.08,8087,280,8500
Gen_Data_300_0.7_7_Run3,2728.52,9.09,15,100,102127.64921202963,14974.71420532054,4060,0,20160,4434,4792,0,0,300,100,4.783,1.1933333333333334,7979,259,6836
Gen_Data_300_0.7_8_Run3,2509.0,8.36,20,83,85383.04194311213,15035.40694001833,3926,0,20160,4806,5500,0,0,300,83,8.704,2.3133333333333335,7762,256,6798
Gen_Data_300_0.7_9_Run3,2509.64,8.36,18,83,85382.13202261025,14714.412696545947,4241,9,20160,4441,5118,0,0,300,83,8.793,2.256666666666667,7673,263,8117
Gen_Data_300_0.7_10_Run3,2683.45,8.94,15,92,94268.2039794904,14632.662107510996,4365,13,20160,4695,5137,0,0,300,92,5.445,1.4733333333333334,7885,279,8086
