ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run3,1201.26,0.0,0,2,5336.874540607492,14465.172282888347,625,4,16610,6424,7639,0,2,300,0,13.62,4.05,966,0,0
Gen_Data_300_0.7_2_Run3,1201.16,0.0,0,4,7357.596050870172,14846.449610786223,625,99,16960,6524,8180,0,4,300,0,14.616,5.52,1187,0,0
Gen_Data_300_0.7_3_Run3,1201.1,0.0,0,0,3204.230768915464,14900.073756657515,576,78,17002,6607,7477,0,0,300,0,9.489,2.9,1151,0,0
Gen_Data_300_0.7_4_Run3,1201.15,0.0,0,1,4210.849414662936,14869.206297197725,869,20,17265,6347,7265,0,1,300,0,10.034,3.06,921,0,0
Gen_Data_300_0.7_5_Run3,1200.75,0.0,0,4,7305.946411753335,14648.917119058166,785,110,16935,6488,8006,0,4,300,0,14.816,5.06,1128,0,0
Gen_Data_300_0.7_6_Run3,1201.19,0.0,0,2,5171.120744851321,14951.607780771159,480,47,16944,6755,7581,0,2,300,0,9.358,2.7533333333333334,709,0,0
Gen_Data_300_0.7_7_Run3,1201.14,0.0,0,1,4192.424594004235,15237.232197012177,651,106,17416,6735,7731,0,1,300,0,10.756,3.32,796,0,0
Gen_Data_300_0.7_8_Run3,1201.19,0.0,0,2,5418.942091135292,14837.917673964164,738,160,17096,6712,8768,0,2,300,0,16.63,6.8533333333333335,792,0,0
Gen_Data_300_0.7_9_Run3,1201.12,0.0,0,0,3238.4755302455433,13837.746755458998,639,16,15984,5831,6863,0,0,300,0,10.93,3.44,1001,0,0
Gen_Data_300_0.7_10_Run3,1200.73,0.0,0,0,3208.7569170448423,15003.666792815335,726,76,17244,6981,7991,0,0,300,0,10.584,3.3666666666666667,969,0,0
