ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run3,2298.66,7.66,15,69,71457.84572240917,11934.301340162128,7002,0,20160,4983,5421,0,0,300,69,6.58,1.46,5968,294,6514
Gen_Data_300_0.7_2_Run3,2075.81,6.92,7,70,72434.8055993714,11674.500248775586,7281,54,20160,4686,5011,0,0,300,70,2.534,1.0833333333333333,5692,298,6122
Gen_Data_300_0.7_3_Run3,1995.8,6.65,12,64,66489.33874802552,12262.213271780727,6660,19,20159,5136,5602,0,0,300,64,5.2,1.5533333333333332,6083,299,6489
Gen_Data_300_0.7_4_Run3,1909.28,6.36,9,60,62560.004607109666,11613.909043578326,7269,0,20160,4842,5385,0,0,300,60,5.619,1.81,5600,298,5894
Gen_Data_300_0.7_5_Run3,2299.83,7.67,11,65,67522.71435698659,11607.279983459093,7313,0,20156,4899,5404,0,0,300,65,6.669,1.6833333333333333,5475,298,7097
Gen_Data_300_0.7_6_Run3,2023.33,6.74,10,68,70457.10629514253,11994.748782457373,6955,30,20160,5044,5378,0,0,300,68,3.89,1.1133333333333333,5723,282,5701
Gen_Data_300_0.7_7_Run3,2185.24,7.28,11,77,79332.23417374067,11587.228897687757,7399,0,20160,4851,5116,0,0,300,77,3.872,0.8833333333333333,5556,300,6022
Gen_Data_300_0.7_8_Run3,2144.32,7.15,11,73,75418.36703421391,11536.57505170218,7435,0,20160,4891,5233,0,0,300,73,4.989,1.14,5599,289,6139
Gen_Data_300_0.7_9_Run3,1924.31,6.41,12,59,61551.64718516912,11403.09494665985,7495,6,20160,4735,5058,0,0,300,59,4.85,1.0766666666666667,5487,299,6180
Gen_Data_300_0.7_10_Run3,2420.15,8.07,17,76,78448.87794525933,12180.40471454641,6792,8,20160,5244,5898,0,0,300,76,8.155,2.18,6099,297,5803
