ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,2409.06,20.08,7,52,54734.4042153128,9765.463560944669,3091,209,14104,6766,5556,300,0,120,52,11.849
Gen_Data_300_2,2410.04,20.08,0,69,71682.39832870197,10288.946231825568,2636,271,14091,7452,6580,300,0,120,69,14.519
Gen_Data_300_3,2410.3,20.09,4,60,62862.39655915672,10323.098122377698,2558,268,14101,7884,7166,300,0,120,60,18.181
Gen_Data_300_4,2409.01,20.08,5,58,60805.022878824646,10318.885670135794,2601,320,14155,7209,6076,300,0,120,58,11.626
Gen_Data_300_5,2409.03,20.08,2,78,80475.43565794878,10043.923573506989,3040,233,14207,7032,5572,300,0,120,78,12.301
Gen_Data_300_6,2408.95,20.07,1,60,62794.48051628223,10242.934385569677,2391,208,13849,7320,6137,300,0,120,60,15.55
Gen_Data_300_7,2411.05,20.09,2,84,86418.99541613848,9893.83133053462,3092,226,14086,6904,5769,300,0,120,84,10.48
Gen_Data_300_8,2409.88,20.08,2,69,71710.92827563654,10366.150971136196,2355,248,13894,7888,7139,300,0,120,69,17.741
Gen_Data_300_9,2410.43,20.09,2,61,63747.49806471209,10406.722556159797,2360,270,13997,7522,6415,300,0,120,61,12.917
Gen_Data_300_10,2408.92,20.07,4,62,64608.59201432938,10214.81241337895,2604,294,14025,7488,5864,300,0,120,62,11.458
