ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_0.7_1_Run3,3337.57,6.68,22,53,57635.434359607265,23466.10030376066,4669,0,30478,9467,10007,0,0,500,53,4.353
Gen_Data_500_0.7_2_Run3,3268.92,6.54,18,67,71676.0864353824,24486.05048333307,4158,3,30886,9816,10999,0,0,500,67,7.322
Gen_Data_500_0.7_3_Run3,3253.4,6.51,21,47,51699.71084534439,23484.041881228593,5426,1,31265,9471,10054,0,0,500,47,4.302
Gen_Data_500_0.7_4_Run3,2855.6,5.71,11,49,53569.565974146506,23493.505217819475,5081,0,30923,9363,9577,0,0,500,49,1.942
Gen_Data_500_0.7_5_Run3,3955.89,7.91,16,47,51726.68265633622,23072.394498527963,5201,0,30632,9251,9850,0,0,500,47,4.095
Gen_Data_500_0.7_6_Run3,4114.61,8.23,15,54,58613.2899700475,22518.06917518275,5624,0,30462,9258,9631,0,0,500,54,3.17
Gen_Data_500_0.7_7_Run3,3670.36,7.34,22,65,69472.36595871765,23354.082522917302,5287,0,30913,9326,9759,0,0,500,65,2.91
Gen_Data_500_0.7_8_Run3,3166.0,6.33,20,60,64601.02219020986,23862.728194649208,4530,0,30678,9730,10362,0,0,500,60,4.234
Gen_Data_500_0.7_9_Run3,3003.64,6.01,24,68,72438.12328720439,23389.493906159125,5197,0,30841,9132,9557,0,0,500,68,3.418
Gen_Data_500_0.7_10_Run3,4266.41,8.53,30,52,56667.30102935088,23543.020334077548,5058,0,30949,9684,10374,0,0,500,52,5.091
