ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,839.45,20.03,11,13,13938.035325957659,3943.9096578156514,250,4,4637,1851,2093,60,0,40,13,7.806
Gen_Data_100_2,848.95,20.03,13,14,15000.248815949908,4013.040065014564,162,0,4615,1593,2147,60,0,40,14,14.806
Gen_Data_100_3,839.54,20.03,11,17,17945.511960824457,4063.694400353023,188,2,4671,1709,2042,60,0,40,17,12.978
Gen_Data_100_4,837.06,20.02,5,21,21844.33889741454,3696.050146602216,411,36,4509,1694,1973,60,0,40,21,8.135
Gen_Data_100_5,846.74,20.03,12,15,15980.034143180017,4033.819327840633,185,38,4648,1907,2377,60,0,40,15,13.291
Gen_Data_100_6,838.87,20.03,12,17,17958.20964638398,3873.424862113974,343,28,4635,1875,2476,60,0,40,17,17.392
Gen_Data_100_7,841.18,20.02,13,15,15975.007857149532,3918.6351798986216,305,25,4655,1878,2429,60,0,40,15,15.873
Gen_Data_100_8,844.36,20.03,13,16,16938.64097256136,3907.5904204249905,226,12,4563,1607,1991,60,0,40,16,7.976
Gen_Data_100_9,842.13,20.04,9,16,16994.685955792575,3936.3446430726613,303,36,4668,1876,2558,60,0,40,16,17.282
Gen_Data_100_10,843.12,20.04,11,11,11955.740536452977,4094.9036299622426,232,0,4777,1547,1682,60,0,40,11,5.643
