ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run4,3281.3,6.56,22,57,61530.98205098111,22015.747252286565,5105,8,29470,9311,9625,0,0,500,57,2.46,0.628,5694,490,7584
Gen_Data_500_0.7_2_Run4,3325.6,6.65,14,61,65623.46647897777,22379.58544493626,5569,12,30269,9873,10582,0,0,500,61,5.338,1.418,4525,496,8405
Gen_Data_500_0.7_3_Run4,3412.93,6.83,10,61,65502.003219812934,21175.246111072727,5994,0,29496,9024,9319,0,0,500,61,2.547,0.59,4699,496,8135
Gen_Data_500_0.7_4_Run4,3280.84,6.56,18,53,57609.82951008786,22079.62588526815,5905,0,30367,9442,9882,0,0,500,53,3.482,0.88,5053,500,8051
Gen_Data_500_0.7_5_Run4,3393.65,6.79,21,46,50655.94054737226,21560.02501839562,6064,0,30022,9230,9632,0,0,500,46,2.776,0.804,4990,500,7781
Gen_Data_500_0.7_6_Run4,3411.51,6.82,13,53,57584.01338705502,21887.185658178678,6085,0,30334,9310,9722,0,0,500,53,3.708,0.824,4673,497,7762
Gen_Data_500_0.7_7_Run4,3530.3,7.06,14,63,67497.21008765664,21622.313813360513,6102,17,30038,9193,9639,0,0,500,63,3.018,0.892,4803,496,8196
Gen_Data_500_0.7_8_Run4,3477.62,6.95,19,72,76460.76619904113,21595.223824085748,5262,43,29120,9448,9932,0,0,500,72,2.858,0.968,4656,499,8140
Gen_Data_500_0.7_9_Run4,3515.13,7.03,25,70,74415.64734889644,21275.055666199358,5463,31,29013,9165,9483,0,0,500,70,1.978,0.636,4861,497,8263
Gen_Data_500_0.7_10_Run4,3310.62,6.62,19,47,51605.79512124449,22028.112997449236,5674,0,30094,9731,9987,0,0,500,47,3.061,0.512,4760,495,8622
