ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_0.7_1_Run3,12001.65,60.01,20,0,5069.716859812921,27289.500052135827,3639,0,33497,11442,11814,300,0,200,0,1.954
Gen_Data_500_0.7_2_Run3,11985.78,59.93,18,0,5061.792590664396,27326.84808144078,3799,21,33694,11347,11653,300,0,200,0,2.893
Gen_Data_500_0.7_3_Run3,12028.99,60.14,12,3,8046.446928822797,26253.892491795417,4364,55,33185,10352,10745,300,0,200,3,2.374
Gen_Data_500_0.7_4_Run3,12026.88,60.13,17,3,8084.868008558773,26329.489781670723,4440,36,33317,11263,11841,300,1,200,2,3.571
Gen_Data_500_0.7_5_Run3,12026.45,60.13,21,3,8022.274344779445,26630.843491676562,4637,3,33835,10500,10734,300,0,200,3,2.013
Gen_Data_500_0.7_6_Run3,12022.59,60.11,12,2,6998.149372270208,26348.792951608088,4649,4,33561,10168,10261,300,0,200,2,0.722
Gen_Data_500_0.7_7_Run3,12028.26,60.14,16,0,5057.363812350747,26136.238432620612,3869,25,32586,10250,10506,300,0,200,0,1.944
Gen_Data_500_0.7_8_Run3,12003.08,60.02,19,0,5024.8336437104135,27482.34933540491,3998,7,34034,10867,10997,300,0,200,0,1.249
Gen_Data_500_0.7_9_Run3,12024.47,60.12,17,1,6040.9726635176785,27249.931307421244,3137,24,32953,10568,10818,300,0,200,1,1.964
Gen_Data_500_0.7_10_Run3,12028.41,60.14,13,1,6034.072547815743,26764.524631818633,3979,9,33314,11290,11543,300,0,200,1,2.087
