BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_0.5_1,6870.383333333332,57.25333333333333,28.333333333333332,22.666666666666668,25650.080262991993,12263.002346196075,953.6666666666666,63.666666666666664,14630.666666666666,5834.666666666667,6746.333333333333,180.0,0.6666666666666666,120.0,22.0,11.436
Gen_Data_300_0.5_2,6885.533333333333,57.379999999999995,21.333333333333332,22.666666666666668,25645.73844078547,12253.902726766793,918.3333333333334,25.333333333333332,14593.666666666666,5845.333333333333,6799.666666666667,180.0,0.0,120.0,22.666666666666668,12.593666666666666
Gen_Data_300_0.5_3,6919.650000000001,57.663333333333334,29.333333333333332,22.333333333333332,25288.851920593686,12248.549887733761,825.6666666666666,29.666666666666668,14496.333333333334,5486.0,6304.333333333333,180.0,0.0,120.0,22.333333333333332,9.306666666666667
Gen_Data_300_0.5_4,6901.71,57.51333333333334,25.333333333333332,24.333333333333332,27307.51307532672,12168.49365991674,1025.6666666666667,53.666666666666664,14620.666666666666,5813.333333333333,6816.666666666667,180.0,0.0,120.0,24.333333333333332,11.827333333333334
Gen_Data_300_0.5_5,6769.78,56.416666666666664,24.333333333333332,22.333333333333332,25271.535514202125,12377.80072472045,897.6666666666666,22.666666666666668,14683.0,5881.333333333333,6615.0,180.0,0.6666666666666666,120.0,21.666666666666668,8.807333333333332
Gen_Data_300_0.5_6,6892.4766666666665,57.43666666666667,21.333333333333332,25.0,27912.177045194036,12259.88440995644,925.3333333333334,37.666666666666664,14594.666666666666,5626.333333333333,6372.333333333333,180.0,0.0,120.0,25.0,9.551666666666668
Gen_Data_300_0.5_7,6863.553333333333,57.196666666666665,20.333333333333332,28.666666666666668,31574.0442741458,12376.393551421746,844.0,32.0,14606.333333333334,6247.666666666667,7116.666666666667,180.0,0.0,120.0,28.666666666666668,11.317333333333332
Gen_Data_300_0.5_8,6776.53,56.47,30.0,17.0,20022.21785359056,12315.319931094222,852.3333333333334,21.0,14612.0,5666.666666666667,6537.666666666667,180.0,0.0,120.0,17.0,10.360333333333333
Gen_Data_300_0.5_9,6751.56,56.26333333333333,20.0,25.333333333333332,28269.936317860036,12348.926960728793,927.6666666666666,23.333333333333332,14671.333333333334,5848.666666666667,6695.0,180.0,0.0,120.0,25.333333333333332,11.178666666666667
Gen_Data_300_0.5_10,6785.639999999999,56.54666666666666,31.333333333333332,21.0,23991.327010863253,12343.875815993646,910.3333333333334,24.333333333333332,14670.666666666666,5910.666666666667,6724.0,180.0,0.3333333333333333,120.0,20.666666666666668,10.153333333333334
