BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_0.5_1,1201.1866666666667,0.0,0.0,9.0,12314.972631049275,11899.876301180682,139.33333333333334,25.0,13501.666666666666,6488.0,7805.666666666667,180.0,9.0,120.0,0.0,18.994666666666667
Gen_Data_300_0.5_2,1200.8766666666668,0.0,0.0,4.666666666666667,7944.331447994766,12113.165907884375,104.66666666666667,12.0,13723.666666666666,6370.0,7555.333333333333,180.0,4.666666666666667,120.0,0.0,15.621
Gen_Data_300_0.5_3,1201.1966666666667,0.0,0.0,2.6666666666666665,5902.953643382207,12239.345371555231,85.0,9.0,13827.333333333334,6052.0,7121.666666666667,180.0,2.6666666666666665,120.0,0.0,12.973666666666666
Gen_Data_300_0.5_4,1200.9433333333334,0.0,0.0,8.666666666666666,12048.891541241557,12007.520575446948,185.33333333333334,44.666666666666664,13680.666666666666,6410.0,7869.0,180.0,8.666666666666666,120.0,0.0,17.817666666666668
Gen_Data_300_0.5_5,1201.01,0.0,0.0,9.666666666666666,12917.238991950115,12361.16086428272,150.66666666666666,37.0,13968.333333333334,6626.0,7806.666666666667,180.0,9.666666666666666,120.0,0.0,16.911666666666665
Gen_Data_300_0.5_6,1200.92,0.0,0.0,4.666666666666667,7963.382849341816,12121.303245839497,88.0,20.0,13701.333333333334,6180.0,7534.333333333333,180.0,4.666666666666667,120.0,0.0,16.565
Gen_Data_300_0.5_7,1201.1366666666665,0.0,0.0,5.333333333333333,8636.368764628503,12403.2891864147,81.0,15.0,13984.333333333334,6958.0,8214.666666666666,180.0,5.333333333333333,120.0,0.0,16.277333333333335
Gen_Data_300_0.5_8,1200.9966666666667,0.0,0.0,3.3333333333333335,6651.487726312259,12123.282953690114,51.333333333333336,12.0,13675.333333333334,6141.0,7549.333333333333,180.0,3.3333333333333335,120.0,0.0,15.092
Gen_Data_300_0.5_9,1200.8633333333335,0.0,0.0,7.333333333333333,10622.33218948267,12280.256378480479,99.66666666666667,16.666666666666668,13859.0,6640.0,8012.0,180.0,7.333333333333333,120.0,0.0,17.786666666666665
Gen_Data_300_0.5_10,1201.06,0.0,0.0,7.666666666666667,10941.288129424922,12230.142591245167,163.66666666666666,10.666666666666666,13876.333333333334,6387.0,7577.666666666667,180.0,7.666666666666667,120.0,0.0,14.963999999999999
