ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,5015.780925882071,0
Gen_Data_500_2,5053.865494848313,0
Gen_Data_500_3,5006.730567226761,0
Gen_Data_500_4,5018.7776274457065,0
Gen_Data_500_5,5076.680341426427,0
Gen_Data_500_6,5110.7679300188465,0
Gen_Data_500_7,5043.959691009208,0
Gen_Data_500_8,5031.485003564034,0
Gen_Data_500_9,6067.349981114465,1
Gen_Data_500_10,5075.272277946198,0
