ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,12019.774730414672,11
Gen_Data_100_2,14999.504380496812,14
Gen_Data_100_3,13029.756154352151,12
Gen_Data_100_4,10991.45065140658,10
Gen_Data_100_5,11014.664958115307,10
Gen_Data_100_6,15934.505203976682,15
Gen_Data_100_7,14013.509233740288,13
Gen_Data_100_8,11008.172528321713,10
Gen_Data_100_9,12001.650850675313,11
Gen_Data_100_10,12032.111368845864,11
