ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.5_1_Run5,43.28,5.39,1,3,3175.223214285714,1202.0002474922107,226,0,1517,406,436,12,1,8,2,4.0,1.5,387,3,160
Gen_Data_20_0.5_2_Run5,64.44,8.04,0,3,3170.0,1283.7253706565593,252,0,1627,337,337,12,0,8,3,0.0,0.0,380,3,151
Gen_Data_20_0.5_3_Run5,43.46,5.41,2,3,3170.0,1296.2114340397256,241,0,1625,295,295,12,1,8,2,0.0,0.0,355,2,210
Gen_Data_20_0.5_4_Run5,62.76,7.82,0,6,6159.53488372093,1082.8233704057934,403,0,1561,342,426,12,3,8,3,6.667,4.2,255,2,91
Gen_Data_20_0.5_5_Run5,63.9,7.96,2,3,3191.5871094200393,1200.9246112754995,201,0,1493,344,444,12,0,8,3,12.0,5.0,327,1,11
Gen_Data_20_0.5_6_Run5,4.19,0.5,0,3,3183.549019607843,1228.6994152319137,355,0,1676,373,441,12,3,8,0,8.571,3.4,391,1,10
Gen_Data_20_0.5_7_Run5,25.88,3.22,1,1,1190.0,1170.2790629104295,138,0,1408,250,250,12,0,8,1,0.0,0.0,304,1,25
Gen_Data_20_0.5_8_Run5,44.38,5.53,2,2,2180.0,1241.4471592547145,198,0,1534,348,348,12,0,8,2,0.0,0.0,221,2,150
Gen_Data_20_0.5_9_Run5,24.7,3.06,0,3,3170.0,1177.2263167223978,318,0,1586,296,296,12,2,8,1,0.0,0.0,369,3,180
Gen_Data_20_0.5_10_Run5,62.81,7.83,0,6,6171.549525988885,1067.7151596195558,356,0,1503,208,318,12,3,8,3,10.667,5.5,356,0,0
