ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,856.95,20.03,3,14,14969.668704866013,3878.8311869816375,388,61,4705,3032,2349,100,0,40,14,15.882
Gen_Data_100_2,865.74,20.03,8,12,13042.265742148216,3825.805775995137,417,52,4693,2505,2360,100,0,40,12,18.589
Gen_Data_100_3,860.21,20.03,8,14,15053.414000456702,3682.739273310813,686,55,4803,2776,2528,100,1,40,13,22.04
Gen_Data_100_4,860.82,20.04,4,21,21914.003292341557,3542.2656766428595,708,132,4651,2395,2263,100,0,40,21,15.179
Gen_Data_100_5,867.14,20.03,4,15,15916.742032099255,3689.3675071775315,743,55,4863,2491,2035,100,0,40,15,11.828
Gen_Data_100_6,875.75,20.04,6,16,16979.91656842794,3629.156667850373,655,72,4711,2700,2371,100,0,40,16,18.207
Gen_Data_100_7,861.94,20.04,8,13,14006.549022605339,3874.255583253713,518,55,4831,2651,2478,100,0,40,13,20.141
Gen_Data_100_8,859.08,20.03,6,17,17958.52737280056,3639.4749045549315,569,69,4628,2547,2098,100,0,40,17,12.904
Gen_Data_100_9,860.44,20.04,4,15,16022.501460262534,3862.733141361947,401,72,4701,2797,2662,100,0,40,15,20.754
Gen_Data_100_10,863.6,20.03,8,13,13943.316740228505,3793.059074640251,558,66,4793,2342,1839,100,1,40,12,8.444
