ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.7_1_Run2,1019.23,3.4,16,52,54589.52715965039,14609.886901695383,3159,0,19080,5452,5837,0,0,300,52,5.327
Gen_Data_300_0.7_2_Run2,831.75,2.77,11,64,66501.3746327027,14359.50048422169,3220,0,18823,5053,5521,0,0,300,64,5.295
Gen_Data_300_0.7_3_Run2,840.47,2.8,10,48,50623.86870069886,14772.893950642374,3056,0,19156,5514,5839,0,0,300,48,4.215
Gen_Data_300_0.7_4_Run2,904.87,3.02,7,48,50637.702942340446,14604.060003252373,3133,0,19072,5387,5812,0,0,300,48,4.199
Gen_Data_300_0.7_5_Run2,1093.06,3.64,7,61,63500.17036665351,14010.720488086858,3902,0,19178,5097,5410,0,0,300,61,4.426
Gen_Data_300_0.7_6_Run2,905.8,3.02,15,53,55609.620326836346,14826.904170797658,3038,0,19165,5514,5900,0,0,300,53,5.657
Gen_Data_300_0.7_7_Run2,933.03,3.11,11,61,63524.066346243715,14557.453025490859,3075,0,18888,5599,6070,0,0,300,61,4.896
Gen_Data_300_0.7_8_Run2,935.31,3.12,8,58,60512.618528524436,14659.66184532728,3006,0,18935,5413,5700,0,0,300,58,3.596
Gen_Data_300_0.7_9_Run2,955.88,3.19,8,47,49617.223212153396,13757.096749982407,3931,0,19023,4835,5123,0,0,300,47,4.186
Gen_Data_300_0.7_10_Run2,815.99,2.72,14,54,56553.95868486036,14550.14328809922,3327,0,19186,5656,5980,0,0,300,54,3.829
