ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.7_1_Run2,442.93,1.48,11,52,54578.1293960669,14216.370668455762,3400,1,18932,5419,5767,0,0,300,52,4.951
Gen_Data_300_0.7_2_Run2,401.64,1.34,7,65,67476.40800276579,14222.874769261367,3359,0,18814,5043,5480,0,0,300,65,4.626
Gen_Data_300_0.7_3_Run2,428.85,1.43,6,53,55551.308600895725,14504.805401770802,3380,0,19189,5417,5632,0,0,300,53,3.358
Gen_Data_300_0.7_4_Run2,421.05,1.4,8,55,57549.66031271712,14566.468668756183,3220,0,19086,5228,5613,0,0,300,55,4.137
Gen_Data_300_0.7_5_Run2,455.28,1.52,12,58,60527.10243392783,14175.68721802584,3618,0,19065,5092,5427,0,0,300,58,4.154
Gen_Data_300_0.7_6_Run2,440.47,1.47,10,44,46673.47184548172,14363.428271080269,3123,0,18823,5607,5927,0,0,300,44,4.394
Gen_Data_300_0.7_7_Run2,418.25,1.39,9,65,67390.72569465541,14605.282556870276,2925,0,18773,5421,5575,0,0,300,65,2.376
Gen_Data_300_0.7_8_Run2,415.72,1.39,7,62,64483.12807311403,14324.446737381162,3351,0,18929,5340,5614,0,0,300,62,3.503
Gen_Data_300_0.7_9_Run2,427.11,1.42,8,46,48665.48363263962,13947.411093898716,3738,0,19023,4856,5263,0,0,300,46,4.824
Gen_Data_300_0.7_10_Run2,413.37,1.38,19,57,59512.03476109618,14705.732496214516,3349,0,19332,5481,5717,0,0,300,57,2.606
