ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.7_1_Run2,1090.58,3.64,13,64,66467.2937672159,15298.502067568541,2498,0,19082,5087,5431,0,0,300,64,4.8
Gen_Data_300_0.7_2_Run2,959.86,3.2,12,70,72443.27413459742,15484.119927080825,2433,0,19160,4797,5259,0,0,300,70,5.542
Gen_Data_300_0.7_3_Run2,973.78,3.25,14,60,62644.80127289954,15979.846262600702,2255,0,19533,5319,6085,0,0,300,60,6.945
Gen_Data_300_0.7_4_Run2,973.71,3.25,10,69,71478.1232054643,15446.50253860723,2334,0,19051,4996,5530,0,0,300,69,6.447
Gen_Data_300_0.7_5_Run2,1003.91,3.35,12,71,73414.49243797275,15402.553916093302,2540,0,19194,4780,5098,0,0,300,71,4.941
Gen_Data_300_0.7_6_Run2,974.33,3.25,16,59,61598.501215649936,15693.184837559911,2079,0,19071,5408,6060,0,0,300,59,6.008
Gen_Data_300_0.7_7_Run2,875.54,2.92,8,80,82329.9068209291,15688.472876634787,2164,0,19046,5030,5432,0,0,300,80,5.291
Gen_Data_300_0.7_8_Run2,941.27,3.14,7,62,64564.109066474186,15358.38443454293,2276,0,18923,5210,5844,0,0,300,62,6.069
Gen_Data_300_0.7_9_Run2,956.21,3.19,12,68,70504.68513202778,15375.681009480004,2509,1,19142,4517,5036,0,0,300,68,6.783
Gen_Data_300_0.7_10_Run2,990.5,3.3,19,64,66486.34246082288,15591.60651076877,2595,0,19480,5181,5657,0,0,300,64,5.783
