ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run1,4018.29,20.09,22,1,6077.874031572738,25278.635008002722,2259,17,30068,10598,11045,300,0,200,1,3.012,0.894,3223,79,2043
Gen_Data_500_0.7_2_Run1,4023.54,20.12,19,3,8016.081284193509,25722.752866226176,1903,0,30161,11261,11514,300,0,200,3,3.064,0.506,2741,86,1934
Gen_Data_500_0.7_3_Run1,4014.1,20.07,20,6,11095.487106128068,25469.593601137036,3068,39,31055,10858,11541,300,0,200,6,4.345,1.366,4069,59,2305
Gen_Data_500_0.7_4_Run1,4021.71,20.11,20,2,7047.613262317802,25600.74923122404,2254,15,30393,10800,11117,300,0,200,2,2.31,0.634,3268,76,1897
Gen_Data_500_0.7_5_Run1,4026.59,20.13,15,4,8989.6085386263,25329.376529188146,1825,0,29677,10537,10688,300,0,200,4,1.55,0.302,2618,97,1947
Gen_Data_500_0.7_6_Run1,4021.69,20.11,13,10,15098.272583141215,25571.9873696552,2627,30,30680,10147,11040,300,1,200,9,4.681,1.786,3863,60,1426
Gen_Data_500_0.7_7_Run1,4007.19,20.04,15,0,5056.120970470856,26056.986376342702,2782,10,31378,10704,10942,300,0,200,0,1.844,0.476,4386,79,2830
Gen_Data_500_0.7_8_Run1,4015.79,20.08,14,1,6053.5620865058845,24905.51672645728,3836,9,31273,10727,11012,300,0,200,1,2.555,0.57,4003,65,1781
Gen_Data_500_0.7_9_Run1,4015.03,20.08,18,5,10045.622908624086,25731.339042910156,2141,10,30386,10399,10840,300,0,200,5,2.587,0.882,3015,69,1823
Gen_Data_500_0.7_10_Run1,4026.09,20.13,8,1,6025.862942332737,25421.672326960183,2298,13,30255,11285,11454,300,0,200,1,2.116,0.338,2503,70,2154
