ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run1,4026.74,20.13,20,3,8039.284294291674,25677.578814013905,2025,3,30254,10573,10893,300,0,200,3,2.441,0.64,4168,102,2356
Gen_Data_500_0.7_2_Run1,4025.68,20.13,10,18,22900.029422267908,26396.064119917013,2159,18,31035,10765,11074,300,0,200,18,2.285,0.618,4024,106,2297
Gen_Data_500_0.7_3_Run1,4023.14,20.11,16,11,15990.356116443,26425.944424788322,2707,63,31652,10743,11245,300,0,200,11,3.24,1.004,4728,89,2316
Gen_Data_500_0.7_4_Run1,4017.11,20.08,15,7,12071.537135528957,25993.24983947753,2827,60,31359,10636,11325,300,0,200,7,4.095,1.378,4825,93,2033
Gen_Data_500_0.7_5_Run1,4028.04,20.14,15,3,8048.538640594668,25838.311532496988,2573,6,30944,10570,10895,300,0,200,3,2.503,0.65,4765,101,2011
Gen_Data_500_0.7_6_Run1,4012.84,20.06,13,13,18056.888033154948,26666.026448423232,2355,13,31522,10015,10945,300,1,200,12,4.682,1.86,4738,86,1861
Gen_Data_500_0.7_7_Run1,3998.98,19.99,17,2,7030.999100288294,25427.134589288795,2750,2,30730,10688,10920,300,0,200,2,2.016,0.464,4269,91,2923
Gen_Data_500_0.7_8_Run1,4014.96,20.07,15,4,9071.292867791448,26498.65883643145,2523,19,31571,10647,11126,300,0,200,4,2.63,0.958,4785,83,1609
Gen_Data_500_0.7_9_Run1,4013.02,20.06,8,16,20963.30340423021,26634.08767894999,2631,5,31755,9986,10553,300,0,200,16,3.067,1.134,5285,89,2004
Gen_Data_500_0.7_10_Run1,4027.1,20.13,15,3,8026.271685305063,26732.696676064355,2390,14,31686,11224,11530,300,0,200,3,2.727,0.612,4875,91,2355
