ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.5_1_Run4,1200.9,0.0,0,7,8003.623827361978,4262.19272430409,6,0,4739,2012,2410,60,7,40,0,11.48,3.98,54,0,0
Gen_Data_100_0.5_2_Run4,1200.95,0.0,0,3,4133.705459559794,3964.8942457074813,92,0,4547,1897,2571,60,3,40,0,18.64,6.74,183,0,0
Gen_Data_100_0.5_3_Run4,1200.95,0.0,0,8,9032.78987657249,4108.818792646722,1,0,4576,1897,2341,60,8,40,0,14.44,4.44,23,0,0
Gen_Data_100_0.5_4_Run4,1200.55,0.0,0,9,10014.961613206462,4068.6022168668455,0,0,4527,1811,2248,60,9,40,0,14.45,4.37,0,0,0
Gen_Data_100_0.5_5_Run4,1200.93,0.0,0,4,5042.2889825227185,4086.021634744602,48,0,4619,2127,2460,60,4,40,0,15.102,3.33,92,0,0
Gen_Data_100_0.5_6_Run4,1200.53,0.0,0,5,6094.271841584047,3806.940695391399,100,0,4384,2024,2716,60,5,40,0,22.575,6.92,79,0,0
Gen_Data_100_0.5_7_Run4,1200.95,0.0,0,4,5094.846279406207,4009.107301769481,61,23,4558,2039,2633,60,4,40,0,21.155,5.94,39,0,0
Gen_Data_100_0.5_8_Run4,1200.92,0.0,0,7,8021.38820973663,4059.2185406468757,65,2,4599,1750,2116,60,7,40,0,12.423,3.66,26,0,0
Gen_Data_100_0.5_9_Run4,1200.93,0.0,0,10,11087.53489204587,4041.4323615637377,22,6,4521,2013,2800,60,10,40,0,22.861,7.87,49,0,0
Gen_Data_100_0.5_10_Run4,1200.94,0.0,0,5,5988.340862884686,3981.050226298028,166,0,4628,1698,1846,60,5,40,0,8.968,1.48,82,0,0
