ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.5_1_Run4,516.55,12.91,11,16,16901.91133329893,4171.156242099734,321,5,4918,1830,2156,60,0,40,16,9.544,3.26,424,12,451
Gen_Data_100_0.5_2_Run4,502.03,12.54,18,14,15032.553166309142,3922.6938532112245,497,4,4853,1652,2337,60,0,40,14,21.665,6.85,418,13,395
Gen_Data_100_0.5_3_Run4,513.02,12.82,10,17,17941.659153466866,3984.3852600826613,355,1,4767,1698,2042,60,0,40,17,13.693,3.44,434,12,333
Gen_Data_100_0.5_4_Run4,583.46,14.58,6,23,23920.44454066697,4099.428453786698,251,10,4742,1647,2150,60,0,40,23,10.869,5.03,313,11,380
Gen_Data_100_0.5_5_Run4,464.44,11.61,10,15,15905.667734950994,4054.7253616043085,340,6,4823,1792,1990,60,0,40,15,9.762,1.98,417,6,210
Gen_Data_100_0.5_6_Run4,516.46,12.9,5,20,20872.010920403056,3913.514248662431,481,0,4803,1725,2034,60,0,40,20,13.552,3.09,340,5,203
Gen_Data_100_0.5_7_Run4,473.16,11.82,12,14,14937.899293088316,4129.070021838599,316,0,4881,1805,2193,60,0,40,14,10.263,3.88,272,13,269
Gen_Data_100_0.5_8_Run4,452.14,11.3,13,12,12984.609514317519,3855.814701761668,373,57,4684,1660,2117,60,0,40,12,9.104,4.57,320,12,473
Gen_Data_100_0.5_9_Run4,500.76,12.51,7,17,17982.406532009118,3955.8655386512974,443,10,4833,1947,2538,60,0,40,17,19.704,5.91,291,17,519
Gen_Data_100_0.5_10_Run4,483.97,12.09,6,16,16900.999516893036,4243.686101317623,220,0,4892,1563,1781,60,0,40,16,7.31,2.18,464,8,172
