ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.7_1_Run2,4.28,0.53,0,0,200.0,1410.2926332295976,254,0,1767,538,538,12,0,8,0,0.0,0.0,163,0,0
Gen_Data_20_0.7_2_Run2,43.64,5.45,0,2,2180.0,1051.5281414529877,490,0,1633,358,358,12,0,8,2,0.0,0.0,133,0,0
Gen_Data_20_0.7_3_Run2,4.73,0.59,0,2,2180.0,1193.61685993959,36,0,1319,290,290,12,2,8,0,0.0,0.0,45,0,0
Gen_Data_20_0.7_4_Run2,43.05,5.38,0,2,2187.0175438596493,1229.2671904516628,234,8,1558,415,455,12,0,8,2,2.857,2.0,135,0,0
Gen_Data_20_0.7_5_Run2,24.52,3.06,0,1,1190.0,1238.7634825461625,309,0,1646,428,428,12,0,8,1,0.0,0.0,94,1,13
Gen_Data_20_0.7_6_Run2,3.96,0.49,0,1,1190.0,1354.6047544770372,211,0,1664,405,405,12,1,8,0,0.0,0.0,66,1,43
Gen_Data_20_0.7_7_Run2,24.19,3.02,1,1,1190.0,1084.575885859935,605,0,1790,214,214,12,0,8,1,0.0,0.0,244,1,54
Gen_Data_20_0.7_8_Run2,5.19,0.65,0,0,200.0,1276.91501688676,251,0,1631,369,369,12,0,8,0,0.0,0.0,123,5,181
Gen_Data_20_0.7_9_Run2,24.31,3.04,0,1,1203.125,1127.7617944114688,451,0,1676,354,417,12,0,8,1,3.571,3.15,85,2,72
Gen_Data_20_0.7_10_Run2,4.24,0.53,0,0,211.7669172932331,1311.2340885094823,214,0,1989,362,381,12,0,8,0,2.857,0.95,148,1,24
