ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run2,367.65,9.19,10,3,4006.686606197456,4812.906695623266,566,13,5872,2101,2272,60,0,40,3,4.065,1.71,420,3,55
Gen_Data_100_0.7_2_Run2,341.87,8.55,13,0,1037.5862758876733,4803.843815634988,310,3,5621,2014,2167,60,0,40,0,4.806,1.53,559,2,98
Gen_Data_100_0.7_3_Run2,355.29,8.88,8,5,5960.9373394966615,4998.9318812754145,515,0,6000,2012,2057,60,0,40,5,2.183,0.45,344,1,21
Gen_Data_100_0.7_4_Run2,393.29,9.83,13,5,6016.848555087198,4896.54554224629,243,6,5621,1926,2178,60,0,40,5,7.418,2.52,515,3,99
Gen_Data_100_0.7_5_Run2,345.01,8.63,13,3,3999.498207430832,5079.719913916057,491,7,6062,2100,2264,60,0,40,3,4.288,1.64,564,1,58
Gen_Data_100_0.7_6_Run2,395.65,9.89,14,2,3073.324935563308,4879.556958590672,315,26,5692,2211,2667,60,0,40,2,11.915,4.56,361,0,0
Gen_Data_100_0.7_7_Run2,389.62,9.74,11,7,7993.08309093812,4640.639125679529,445,5,5555,1980,2267,60,0,40,7,7.923,2.87,646,0,0
Gen_Data_100_0.7_8_Run2,392.0,9.8,12,4,4975.16742081448,4732.658107211477,488,25,5707,1868,1952,60,0,40,4,1.566,0.84,350,5,159
Gen_Data_100_0.7_9_Run2,391.22,9.78,11,6,6974.492066391774,5018.338496668605,154,2,5655,2170,2358,60,0,40,6,5.569,1.88,203,0,0
Gen_Data_100_0.7_10_Run2,285.43,7.14,7,0,1048.4202402547098,4926.842202228567,415,0,5847,1887,2098,60,0,40,0,5.112,2.11,363,5,193
