ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run2,334.44,8.36,11,2,3061.55872847294,4933.60417147388,571,40,6003,2121,2467,60,0,40,2,5.622,3.46,850,10,283
Gen_Data_100_0.7_2_Run2,396.06,9.9,8,2,3017.0705750224615,5112.831563666829,551,12,6166,1962,2124,60,0,40,2,6.338,1.62,1071,12,379
Gen_Data_100_0.7_3_Run2,374.52,9.36,10,4,5049.281029321539,5298.821266021353,442,10,6233,2050,2392,60,0,40,4,7.892,3.42,779,12,487
Gen_Data_100_0.7_4_Run2,402.78,10.07,15,4,5032.891281208113,4917.002883515656,293,20,5699,1955,2267,60,0,40,4,9.533,3.12,947,12,308
Gen_Data_100_0.7_5_Run2,364.72,9.12,9,2,3026.084450854829,5156.1687357634555,470,0,6131,2154,2350,60,0,40,2,6.825,1.96,981,7,321
Gen_Data_100_0.7_6_Run2,362.09,9.05,16,1,2055.5948801163454,5213.445587597465,452,8,6171,2220,2560,60,0,40,1,9.795,3.4,869,7,297
Gen_Data_100_0.7_7_Run2,420.37,10.51,8,7,8029.713028457629,4864.018187255579,505,17,5850,2007,2355,60,0,40,7,10.767,3.48,834,9,275
Gen_Data_100_0.7_8_Run2,384.0,9.6,13,1,2026.5249713386909,4722.522588513052,715,58,5944,1893,2083,60,0,40,1,4.846,1.9,715,13,434
Gen_Data_100_0.7_9_Run2,403.92,10.1,13,4,5021.902412886654,5184.6007874234365,556,14,6238,2215,2567,60,0,40,4,9.892,3.52,867,13,381
Gen_Data_100_0.7_10_Run2,324.83,8.12,12,1,2004.6010711977099,5084.165900071143,385,0,5974,1879,1943,60,0,40,1,2.469,0.64,804,8,230
